Gender,Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Date
Male,550-84-8664,A,Yangon,Normal,Sports and travel,85.91,5,214.775,2024-07-05 11:38:16
Male,339-96-8318,B,Mandalay,Member,Fashion accessories,81.31,7,284.585,2021-08-28 16:22:27
Male,458-61-0011,B,Mandalay,Normal,Food and beverages,60.3,4,12.06,2024-09-11 18:58:16
Male,592-34-6155,C,Naypyitaw,Normal,Food and beverages,31.77,4,6.354,2024-03-15 05:59:09
Male,207-73-1363,B,Mandalay,Normal,Health and beauty,69.51,2,6.951,2023-07-20 17:07:56
Male,390-31-6381,C,Naypyitaw,Normal,Food and beverages,27.22,3,4.083,2023-12-30 18:06:36
Male,375-72-3056,B,Mandalay,Normal,Sports and travel,63.06,3,9.459,2023-08-09 04:22:28
Male,127-47-6963,A,Yangon,Normal,Health and beauty,51.71,4,10.342,2021-07-18 17:19:09
Male,379-17-6588,C,Naypyitaw,Normal,Fashion accessories,59.61,10,29.805,2024-02-20 22:56:14
Male,227-50-3718,A,Yangon,Normal,Health and beauty,14.62,5,3.655,2025-03-16 23:20:23
Male,302-15-2162,C,Naypyitaw,Member,Health and beauty,46.53,6,13.959,2024-12-02 05:04:00
Male,585-11-6748,B,Mandalay,Member,Sports and travel,96.8,3,14.52,2024-09-29 09:39:15
Male,470-31-3286,B,Mandalay,Normal,Health and beauty,14.82,3,2.223,2022-12-28 11:05:44
Male,152-68-2907,A,Yangon,Normal,Food and beverages,52.2,3,7.83,2025-09-02 21:34:34
Male,219-61-4139,C,Naypyitaw,Normal,Electronic accessories,83.08,1,4.154,2024-10-12 22:55:54
Male,373-09-4567,C,Naypyitaw,Normal,Food and beverages,77.56,10,38.78,2021-10-27 13:32:42
Male,830-58-2383,B,Mandalay,Normal,Home and lifestyle,31.75,4,6.35,2024-07-08 09:31:39
Male,318-12-0304,A,Yangon,Normal,Fashion accessories,30.61,1,1.5305,2025-05-15 01:44:30
Male,349-97-8902,B,Mandalay,Member,Food and beverages,57.89,2,5.789,2022-03-08 14:59:36
Male,789-23-8625,B,Mandalay,Member,Fashion accessories,93.22,3,13.983,2025-10-16 13:49:08
Male,284-54-4231,C,Naypyitaw,Member,Sports and travel,80.93,1,4.0465,2021-03-08 22:08:35
Male,443-59-0061,A,Yangon,Member,Food and beverages,67.45,10,33.725,2023-09-13 16:27:27
Male,327-40-9673,B,Mandalay,Member,Sports and travel,72.6,6,21.78,2022-08-05 04:42:48
Male,840-19-2096,C,Naypyitaw,Member,Electronic accessories,87.91,5,219.775,2024-02-22 21:36:30
Male,828-46-6863,A,Yangon,Member,Food and beverages,98.53,6,29.559,2022-04-11 05:29:37
Male,598-06-7312,B,Mandalay,Member,Fashion accessories,91.35,1,4.5675,2022-04-19 23:41:51
Male,816-57-2053,A,Yangon,Normal,Sports and travel,60.87,2,6.087,2021-02-21 07:11:06
Male,628-90-8624,B,Mandalay,Member,Health and beauty,82.58,10,41.29,2023-09-04 08:53:09
Male,856-66-2701,A,Yangon,Member,Home and lifestyle,53.3,3,7.995,2021-08-26 08:12:47
Male,149-61-1929,A,Yangon,Normal,Sports and travel,64.19,10,32.095,2023-05-04 08:48:33
Male,655-07-2265,A,Yangon,Normal,Electronic accessories,78.31,3,11.7465,2025-04-15 20:42:48
Male,589-02-8023,A,Yangon,Member,Food and beverages,83.77,2,8.377,2024-05-14 06:10:40
Male,420-04-7590,B,Mandalay,Normal,Home and lifestyle,99.7,3,14.955,2023-10-10 17:26:37
Male,182-88-2763,B,Mandalay,Member,Food and beverages,79.91,3,11.9865,2021-08-11 15:07:28
Male,188-55-0967,B,Mandalay,Member,Health and beauty,66.47,10,33.235,2022-04-19 00:20:30
Male,610-46-4100,A,Yangon,Normal,Health and beauty,28.95,7,10.1325,2021-11-22 19:51:46
Male,665-63-9737,B,Mandalay,Normal,Fashion accessories,52.42,3,7.863,2022-06-14 11:38:26
Male,794-32-2436,B,Mandalay,Member,Electronic accessories,55.67,2,5.567,2025-02-17 02:10:00
Male,273-84-2164,C,Naypyitaw,Member,Electronic accessories,12.05,5,3.0125,2025-08-03 15:27:36
Male,706-36-6154,A,Yangon,Member,Home and lifestyle,19.36,9,8.712,2021-10-02 03:18:59
Male,778-89-7974,C,Naypyitaw,Normal,Health and beauty,70.21,6,21.063,2021-06-15 21:37:51
Male,574-31-8277,B,Mandalay,Member,Fashion accessories,33.63,1,1.6815,2023-04-08 15:34:59
Male,740-11-5257,C,Naypyitaw,Normal,Electronic accessories,24.74,10,12.37,2023-06-09 11:09:19
Male,369-82-2676,B,Mandalay,Normal,Electronic accessories,75.66,5,18.915,2024-06-28 07:13:22
Male,742-04-5161,A,Yangon,Member,Home and lifestyle,72.78,10,36.39,2022-04-08 19:11:59
Male,149-15-7606,B,Mandalay,Member,Sports and travel,37.32,9,16.794,2023-02-21 15:37:07
Male,133-77-3154,B,Mandalay,Member,Fashion accessories,60.18,4,12.036,2023-12-05 06:30:00
Male,491-38-3499,A,Yangon,Member,Fashion accessories,55.45,1,2.7725,2023-07-02 16:35:53
Male,842-29-4695,C,Naypyitaw,Member,Sports and travel,17.14,7,5.999,2022-06-03 22:20:55
Male,779-42-2410,B,Mandalay,Member,Food and beverages,57.74,3,8.661,2024-05-03 11:23:47
Male,588-47-8641,A,Yangon,Member,Fashion accessories,56.04,10,28.02,2023-03-27 12:23:23
Male,642-61-4706,B,Mandalay,Member,Food and beverages,93.4,2,9.34,2022-12-15 00:58:07
Male,556-41-6224,C,Naypyitaw,Normal,Health and beauty,33.64,8,13.456,2021-07-28 22:59:21
Male,242-11-3142,B,Mandalay,Member,Fashion accessories,83.77,2,8.377,2023-06-18 20:08:54
Male,648-94-3045,C,Naypyitaw,Normal,Health and beauty,58.95,10,29.475,2021-12-13 08:03:22
Male,130-67-4723,A,Yangon,Member,Food and beverages,48.5,6,14.55,2023-09-20 13:31:16
Male,105-10-6182,A,Yangon,Member,Fashion accessories,21.48,2,2.148,2022-12-14 04:02:01
Male,648-83-1321,A,Yangon,Member,Home and lifestyle,63.56,10,31.78,2025-02-23 21:28:21
Male,173-57-2300,C,Naypyitaw,Member,Sports and travel,72.88,2,7.288,2024-08-02 21:56:41
Male,266-20-6657,C,Naypyitaw,Member,Food and beverages,55.04,7,19.264,2023-08-03 01:09:41
Male,689-05-1884,A,Yangon,Member,Health and beauty,48.63,10,24.315,2024-12-13 05:16:01
Male,826-58-8051,B,Mandalay,Normal,Home and lifestyle,62.19,4,12.438,2024-06-12 00:24:49
Male,868-06-0466,A,Yangon,Member,Electronic accessories,69.58,9,31.311,2023-07-17 22:27:03
Male,751-41-9720,C,Naypyitaw,Normal,Home and lifestyle,97.5,10,48.75,2021-09-16 00:46:01
Male,176-64-7711,B,Mandalay,Normal,Food and beverages,32.32,3,4.848,2024-03-25 08:19:13
Male,729-06-2010,B,Mandalay,Member,Health and beauty,80.47,9,362.115,2021-04-01 09:39:58
Male,186-79-9562,B,Mandalay,Normal,Health and beauty,71.77,7,251.195,2022-07-12 00:46:54
Male,162-65-8559,C,Naypyitaw,Member,Food and beverages,68.98,1,3.449,2024-03-04 22:26:41
Male,760-27-5490,C,Naypyitaw,Normal,Fashion accessories,15.62,8,6.248,2023-03-22 21:59:02
Male,445-30-9252,A,Yangon,Normal,Sports and travel,25.7,3,3.855,2024-12-19 12:42:26
Male,786-94-2700,A,Yangon,Member,Food and beverages,80.62,6,24.186,2022-06-30 14:58:55
Male,735-32-9839,C,Naypyitaw,Member,Fashion accessories,98.7,8,39.48,2023-10-08 19:34:46
Male,482-17-1179,A,Yangon,Member,Electronic accessories,11.94,3,1.791,2021-01-11 03:33:08
Male,788-21-5741,A,Yangon,Normal,Fashion accessories,45.38,3,6.807,2022-08-19 00:56:46
Male,776-68-1096,B,Mandalay,Normal,Home and lifestyle,44.12,3,6.618,2021-06-29 20:47:24
Male,434-35-9162,B,Mandalay,Member,Food and beverages,23.34,4,4.668,2022-02-22 07:31:55
Male,442-44-6497,C,Naypyitaw,Member,Home and lifestyle,55.57,3,8.3355,2025-11-28 20:41:35
Male,174-64-0215,B,Mandalay,Normal,Sports and travel,69.74,10,34.87,2023-10-02 07:32:54
Male,210-74-9613,C,Naypyitaw,Normal,Fashion accessories,97.26,4,19.452,2021-04-15 12:08:26
Male,635-28-5728,A,Yangon,Normal,Health and beauty,56.0,3,8.4,2025-07-24 22:15:14
Male,756-49-0168,A,Yangon,Member,Fashion accessories,19.7,1,985.0,2023-07-02 12:56:01
Male,438-23-1242,B,Mandalay,Normal,Electronic accessories,75.88,7,26.558,2022-03-29 22:27:13
Male,238-45-6950,B,Mandalay,Member,Food and beverages,53.72,1,2.686,2021-03-21 14:02:08
Male,607-65-2441,C,Naypyitaw,Member,Health and beauty,81.95,10,40.975,2024-06-23 07:29:09
Male,137-63-5492,C,Naypyitaw,Normal,Electronic accessories,58.76,10,29.38,2022-05-01 16:58:32
Male,197-77-7132,B,Mandalay,Member,Electronic accessories,91.56,8,36.624,2024-11-13 06:02:34
Male,805-86-0265,A,Yangon,Normal,Home and lifestyle,93.96,9,42.282,2022-01-28 18:42:56
Male,733-29-1227,C,Naypyitaw,Normal,Home and lifestyle,55.61,7,194.635,2021-04-11 03:57:55
Male,451-73-2711,C,Naypyitaw,Normal,Food and beverages,84.83,1,4.2415,2024-06-19 22:37:15
Male,546-80-2899,A,Yangon,Member,Home and lifestyle,37.69,2,3.769,2021-06-10 12:48:03
Male,457-13-1708,B,Mandalay,Member,Fashion accessories,65.23,10,32.615,2022-06-02 21:47:36
Male,314-23-4520,C,Naypyitaw,Member,Health and beauty,81.23,7,284.305,2025-07-08 17:51:19
Male,775-72-1988,B,Mandalay,Normal,Home and lifestyle,73.28,5,18.32,2024-04-16 12:29:11
Male,250-17-5703,A,Yangon,Member,Food and beverages,18.85,10,9.425,2025-09-03 14:19:39
Male,525-09-8450,B,Mandalay,Normal,Electronic accessories,72.13,10,36.065,2024-04-07 12:32:49
Male,787-87-2010,A,Yangon,Member,Health and beauty,55.5,4,11.1,2024-02-25 13:23:05
Male,388-76-2555,B,Mandalay,Normal,Sports and travel,13.69,6,4.107,2021-11-18 15:42:27
Male,200-16-5952,C,Naypyitaw,Member,Food and beverages,65.65,2,6.565,2023-11-22 18:39:45
Male,102-77-2261,C,Naypyitaw,Member,Health and beauty,65.31,7,228.585,2024-09-23 11:50:00
Male,875-31-8302,B,Mandalay,Normal,Sports and travel,93.38,1,4.669,2021-09-14 21:35:54
Male,102-06-2002,C,Naypyitaw,Member,Sports and travel,25.25,5,6.3125,2023-05-20 08:21:01
Male,457-94-0464,B,Mandalay,Member,Electronic accessories,87.87,9,395.415,2022-12-10 08:44:50
Male,629-42-4133,C,Naypyitaw,Normal,Health and beauty,21.8,8,8.72,2023-10-26 05:00:13
Male,404-91-5964,A,Yangon,Normal,Electronic accessories,74.58,7,26.103,2023-09-22 08:45:25
Male,886-77-9084,C,Naypyitaw,Normal,Electronic accessories,71.89,8,28.756,2024-04-10 09:17:11
Male,704-10-4056,C,Naypyitaw,Member,Health and beauty,60.47,3,9.0705,2024-01-01 08:51:01
Male,497-37-6538,A,Yangon,Normal,Sports and travel,58.91,7,206.185,2022-12-09 11:31:39
Male,651-96-5970,A,Yangon,Normal,Fashion accessories,46.41,1,2.3205,2024-11-29 19:44:32
Male,400-80-4065,C,Naypyitaw,Member,Health and beauty,68.55,4,13.71,2025-03-05 10:53:37
Male,263-12-5321,A,Yangon,Member,Electronic accessories,92.6,7,32.41,2023-12-03 08:42:46
Male,605-83-1050,B,Mandalay,Normal,Fashion accessories,27.18,2,2.718,2025-05-10 15:27:06
Male,359-94-5395,B,Mandalay,Normal,Health and beauty,92.78,1,4.639,2021-03-27 14:06:06
Male,401-09-4232,C,Naypyitaw,Member,Home and lifestyle,86.69,5,216.725,2022-09-15 14:39:32
Male,751-15-6198,B,Mandalay,Normal,Sports and travel,23.01,6,6.903,2021-08-27 20:50:41
Male,474-33-8305,C,Naypyitaw,Member,Fashion accessories,67.39,7,235.865,2022-07-25 14:29:22
Male,565-91-4567,B,Mandalay,Normal,Health and beauty,10.75,8,4.3,2021-07-14 23:46:02
Male,674-56-6360,A,Yangon,Normal,Electronic accessories,95.15,1,4.7575,2024-06-04 15:17:51
Male,832-51-6761,A,Yangon,Normal,Food and beverages,33.88,8,13.552,2023-03-29 21:05:15
Male,869-11-3082,B,Mandalay,Member,Health and beauty,96.16,4,19.232,2023-01-07 06:25:52
Male,190-59-3964,B,Mandalay,Member,Food and beverages,47.16,5,11.79,2023-06-20 14:41:52
Male,366-43-6862,B,Mandalay,Normal,Electronic accessories,52.89,4,10.578,2021-02-28 01:13:08
Male,784-21-9238,C,Naypyitaw,Member,Sports and travel,10.17,1,5.085,2025-07-16 15:39:29
Male,760-53-9233,A,Yangon,Member,Fashion accessories,41.28,3,6.192,2023-10-21 19:24:00
Male,538-22-0304,C,Naypyitaw,Normal,Electronic accessories,64.95,10,32.475,2025-06-20 00:59:42
Male,237-44-6163,A,Yangon,Normal,Electronic accessories,10.56,8,4.224,2023-03-12 08:45:29
Male,636-17-0325,B,Mandalay,Normal,Health and beauty,62.57,4,12.514,2021-05-07 06:44:03
Male,528-14-9470,A,Yangon,Member,Health and beauty,91.3,1,4.565,2025-07-05 15:44:53
Male,807-34-3742,A,Yangon,Normal,Fashion accessories,52.38,1,2.619,2024-02-26 06:32:15
Male,288-62-1085,A,Yangon,Member,Fashion accessories,38.54,5,9.635,2025-04-01 11:22:16
Male,670-71-7306,B,Mandalay,Normal,Sports and travel,44.63,6,13.389,2024-12-14 19:33:08
Male,660-29-7083,C,Naypyitaw,Normal,Electronic accessories,55.87,10,27.935,2022-10-22 10:56:28
Male,497-36-0989,A,Yangon,Normal,Fashion accessories,51.94,3,7.791,2025-05-02 09:29:40
Male,291-59-1384,B,Mandalay,Normal,Electronic accessories,60.3,1,3.015,2023-04-07 14:39:48
Male,896-34-0956,A,Yangon,Normal,Fashion accessories,21.32,1,1.066,2024-06-02 08:38:41
Male,804-38-3935,A,Yangon,Member,Electronic accessories,93.78,3,14.067,2025-01-01 16:24:11
Male,585-90-0249,A,Yangon,Member,Electronic accessories,73.26,1,3.663,2025-10-03 02:01:11
Male,843-73-4724,A,Yangon,Normal,Fashion accessories,74.1,1,3.705,2023-11-16 02:18:38
Male,658-66-3967,C,Naypyitaw,Normal,Health and beauty,53.19,7,186.165,2024-04-06 05:18:18
Male,770-42-8960,B,Mandalay,Normal,Food and beverages,21.12,8,8.448,2024-04-05 11:21:18
Male,234-36-2483,B,Mandalay,Normal,Health and beauty,57.59,6,17.277,2025-11-22 09:27:57
Male,840-76-5966,A,Yangon,Member,Sports and travel,12.76,2,1.276,2025-05-07 02:16:29
Male,176-78-1170,C,Naypyitaw,Member,Health and beauty,33.81,3,5.0715,2023-03-09 19:30:48
Male,361-59-0574,B,Mandalay,Member,Sports and travel,90.53,8,36.212,2025-08-02 17:14:34
Male,631-34-1880,C,Naypyitaw,Member,Food and beverages,24.31,3,3.6465,2023-05-12 00:03:38
Male,852-82-2749,A,Yangon,Normal,Sports and travel,64.59,4,12.918,2023-05-13 21:50:39
Male,873-14-6353,A,Yangon,Member,Food and beverages,24.82,7,8.687,2021-11-28 04:00:02
Male,584-66-4073,C,Naypyitaw,Normal,Fashion accessories,56.5,1,2.825,2022-02-18 01:14:54
Male,166-19-2553,A,Yangon,Member,Sports and travel,89.06,6,26.718,2024-07-09 23:43:13
Male,737-88-5876,A,Yangon,Member,Home and lifestyle,23.29,4,4.658,2023-02-13 08:25:45
Male,154-87-7367,C,Naypyitaw,Normal,Home and lifestyle,65.26,8,26.104,2021-07-13 15:27:16
Male,885-56-0389,C,Naypyitaw,Member,Fashion accessories,52.35,1,2.6175,2024-09-30 10:23:28
Male,608-05-3804,B,Mandalay,Member,Electronic accessories,39.75,1,1.9875,2024-04-14 13:50:16
Male,311-13-6971,B,Mandalay,Member,Sports and travel,31.99,10,15.995,2024-04-02 18:57:18
Male,460-93-5834,A,Yangon,Normal,Sports and travel,45.58,7,15.953,2024-02-22 15:55:34
Male,325-89-4209,A,Yangon,Member,Food and beverages,87.9,1,4.395,2024-08-28 14:43:42
Male,880-46-5796,A,Yangon,Member,Sports and travel,76.92,10,38.46,2025-10-20 18:00:29
Male,715-20-1673,B,Mandalay,Normal,Electronic accessories,28.38,5,7.095,2025-05-12 09:51:10
Male,811-35-1094,B,Mandalay,Member,Electronic accessories,50.45,6,15.135,2022-05-01 10:44:59
Male,699-88-1972,B,Mandalay,Normal,Health and beauty,99.16,8,39.664,2025-03-13 07:22:32
Male,781-84-8059,C,Naypyitaw,Normal,Fashion accessories,60.74,7,21.259,2025-08-11 01:34:28
Male,725-54-0677,C,Naypyitaw,Member,Health and beauty,85.6,7,29.96,2021-03-15 00:57:07
Male,146-09-5432,A,Yangon,Member,Food and beverages,35.04,9,15.768,2025-05-08 19:50:01
Male,509-10-0516,B,Mandalay,Normal,Home and lifestyle,45.97,4,9.194,2023-05-05 23:56:50
Male,865-41-9075,A,Yangon,Normal,Food and beverages,11.53,7,4.0355,2025-07-06 22:16:09
Male,450-42-3339,C,Naypyitaw,Normal,Health and beauty,84.61,10,42.305,2021-09-01 17:43:54
Male,522-57-8364,A,Yangon,Member,Fashion accessories,51.34,8,20.536,2023-11-17 23:15:21
Male,722-13-2115,C,Naypyitaw,Member,Sports and travel,42.85,1,2.1425,2021-05-11 05:16:39
Male,777-67-2495,B,Mandalay,Normal,Home and lifestyle,68.97,3,10.3455,2022-02-23 09:29:46
Male,321-49-7382,B,Mandalay,Member,Sports and travel,88.31,1,4.4155,2023-08-18 06:31:44
Male,825-94-5922,B,Mandalay,Normal,Sports and travel,25.31,2,2.531,2025-11-05 11:50:04
Male,641-62-7288,B,Mandalay,Normal,Home and lifestyle,99.92,6,29.976,2022-09-14 23:03:02
Male,458-10-8612,C,Naypyitaw,Normal,Health and beauty,64.08,7,22.428,2023-09-09 12:25:10
Male,235-06-8510,C,Naypyitaw,Member,Home and lifestyle,85.72,3,12.858,2023-05-06 15:41:44
Male,720-72-2436,A,Yangon,Normal,Food and beverages,66.52,4,13.304,2025-07-28 09:42:28
Male,702-83-5291,C,Naypyitaw,Member,Fashion accessories,99.82,9,44.919,2023-11-20 18:44:09
Male,449-16-6770,A,Yangon,Normal,Health and beauty,50.79,5,12.6975,2022-09-09 17:18:47
Male,333-23-2632,A,Yangon,Member,Health and beauty,10.08,7,3.528,2024-01-25 13:28:20
Male,859-97-6048,C,Naypyitaw,Member,Electronic accessories,84.25,2,8.425,2021-11-15 14:01:46
Male,676-10-2200,B,Mandalay,Member,Fashion accessories,53.78,1,2.689,2025-07-22 14:18:43
Male,373-88-1424,C,Naypyitaw,Member,Home and lifestyle,35.81,5,8.9525,2022-06-02 02:49:12
Male,503-21-4385,B,Mandalay,Member,Health and beauty,39.91,3,5.9865,2024-01-19 16:20:05
Male,200-40-6154,B,Mandalay,Member,Home and lifestyle,65.91,6,19.773,2021-12-03 00:16:17
Male,577-34-7579,C,Naypyitaw,Member,Food and beverages,50.49,9,227.205,2025-12-23 20:10:45
Male,430-02-3888,B,Mandalay,Normal,Electronic accessories,46.02,6,13.806,2025-12-01 16:30:16
Male,256-58-3609,C,Naypyitaw,Member,Fashion accessories,91.98,1,4.599,2025-01-26 21:31:59
Male,324-92-3863,A,Yangon,Member,Electronic accessories,20.89,2,2.089,2024-02-28 07:59:06
Male,364-34-2972,C,Naypyitaw,Member,Electronic accessories,96.82,3,14.523,2021-07-13 16:33:39
Male,794-42-3736,B,Mandalay,Normal,Food and beverages,33.33,2,3.333,2024-03-03 06:48:27
Male,195-06-0432,A,Yangon,Member,Home and lifestyle,81.01,3,12.1515,2023-12-23 13:22:32
Male,448-34-8700,B,Mandalay,Member,Home and lifestyle,36.91,7,12.9185,2023-01-08 21:03:48
Male,452-04-8808,B,Mandalay,Normal,Electronic accessories,87.08,7,30.478,2024-10-25 07:50:46
Male,531-56-4728,A,Yangon,Normal,Home and lifestyle,80.08,3,12.012,2022-07-31 15:00:45
Male,744-82-9138,C,Naypyitaw,Normal,Fashion accessories,86.13,2,8.613,2021-10-23 22:14:14
Male,883-69-1285,B,Mandalay,Member,Fashion accessories,49.92,2,4.992,2025-10-24 23:45:53
Male,518-71-6847,B,Mandalay,Member,Food and beverages,26.6,6,7.98,2024-01-09 00:29:15
Male,728-47-9078,C,Naypyitaw,Member,Food and beverages,59.59,4,11.918,2025-05-16 14:50:34
Male,809-46-1866,A,Yangon,Normal,Health and beauty,58.15,4,11.63,2022-03-30 08:42:58
Male,148-41-7930,C,Naypyitaw,Normal,Health and beauty,99.96,7,34.986,2021-11-17 07:56:20
Male,189-40-5216,C,Naypyitaw,Normal,Electronic accessories,96.37,7,337.295,2023-08-21 17:00:37
Male,552-44-5977,B,Mandalay,Member,Health and beauty,62.0,8,24.8,2024-01-05 22:12:29
Male,267-62-7380,C,Naypyitaw,Member,Electronic accessories,82.34,10,41.17,2025-11-18 13:01:28
Male,430-53-4718,B,Mandalay,Member,Health and beauty,75.37,8,30.148,2023-05-10 00:30:27
Male,745-74-0715,A,Yangon,Normal,Electronic accessories,58.03,2,5.803,2025-07-06 10:02:54
Male,690-01-6631,B,Mandalay,Normal,Fashion accessories,17.49,10,8.745,2024-04-13 04:38:46
Male,233-67-5758,C,Naypyitaw,Normal,Health and beauty,40.35,1,2.0175,2023-10-28 08:52:08
Male,727-02-1313,A,Yangon,Member,Food and beverages,31.84,1,1.592,2025-07-25 11:33:04
Male,347-56-2442,A,Yangon,Normal,Home and lifestyle,65.82,1,3.291,2022-05-11 23:55:21
