transaction_id,client_id,symbol,transaction_date,type,quantity,price,amount
T166998,C10843,TSLA,2024-06-27,Buy,124,207.55,25735.64
T166999,C10226,JPM,2022-01-11,Sell,75,151.81,11385.75
T167000,C10088,JPM,2023-02-02,Buy,108,143.05,15449.3
T167001,C10164,JNJ,2023-10-07,Sell,107,158.37,16946.03
T167002,C10715,AMZN,2022-12-13,Sell,81,128.44,10403.6
T167003,C10545,JNJ,2020-08-06,Buy,111,129.93,14421.69
T167004,C10284,V,2022-05-13,Sell,109,220.52,24036.8
T167005,C10014,BRK.B,2024-08-04,Sell,44,309.02,13596.94
T167006,C10375,TSLA,2022-01-07,Sell,160,163.99,26237.61
T167007,C10433,AMZN,2023-07-04,Buy,57,115.81,6601.2
T167008,C10845,GOOGL,2024-06-22,Buy,82,108.01,8857.13
T167009,C10502,AAPL,2021-04-07,Buy,132,137.46,18144.94
T167010,C10383,JNJ,2023-10-20,Sell,44,130.17,5727.56
T167011,C10741,MSFT,2024-12-07,Buy,87,270.1,23499.07
T167012,C10426,AMZN,2022-12-03,Sell,139,99.54,13836.57
T167013,C10503,AMZN,2024-01-15,Sell,75,96.92,7268.96
T167014,C10633,V,2023-12-07,Sell,176,220.09,38735.68
T167015,C10930,NVDA,2025-11-19,Buy,193,463.75,89503.98
T167016,C10829,JNJ,2020-05-08,Buy,45,142.96,6433.1
T167017,C10308,MSFT,2022-01-16,Buy,155,323.71,50175.21
T167018,C10746,BRK.B,2024-04-30,Sell,11,354.53,3899.81
T167019,C10454,BRK.B,2020-03-13,Buy,117,288.12,33710.46
T167020,C10068,AMZN,2025-02-01,Sell,28,102.6,2872.88
T167021,C10001,AAPL,2022-03-14,Buy,114,162.62,18538.38
T167022,C10767,BRK.B,2021-01-04,Sell,84,283.26,23794.05
T167023,C10895,MSFT,2022-02-03,Buy,60,276.19,16571.19
T167024,C10278,JPM,2025-12-23,Sell,124,145.32,18020.25
T167025,C10150,BRK.B,2023-06-03,Buy,188,359.16,67523.0
T167026,C10444,TSLA,2022-04-04,Sell,65,211.39,13740.22
T167027,C10099,JNJ,2023-10-09,Sell,94,153.76,14453.3
T167028,C10430,AAPL,2024-07-27,Buy,75,127.58,9568.4
T167029,C10937,NVDA,2021-06-17,Sell,82,378.46,31033.5
T167030,C10796,JPM,2021-11-24,Sell,162,160.67,26028.0
T167031,C10707,V,2025-09-03,Sell,136,186.42,25352.59
T167032,C10414,JPM,2021-05-06,Buy,7,140.06,980.42
T167033,C10590,AMZN,2020-08-07,Sell,104,129.85,13504.45
T167034,C10804,BRK.B,2023-08-05,Sell,99,253.5,25096.79
T167035,C10495,NVDA,2025-11-06,Sell,69,324.5,22390.73
T167036,C10055,GOOGL,2021-09-04,Sell,111,156.13,17330.64
T167037,C10086,AAPL,2020-09-06,Sell,99,121.38,12016.33
T167038,C10571,GOOGL,2023-03-05,Sell,128,131.98,16893.99
T167039,C10886,TSLA,2020-08-06,Buy,164,172.17,28236.31
T167040,C10441,AAPL,2021-12-25,Sell,107,177.43,18984.77
T167041,C10115,MSFT,2023-10-30,Sell,139,260.33,36185.66
T167042,C10345,NVDA,2020-04-13,Sell,94,363.62,34180.62
T167043,C10162,GOOGL,2022-12-15,Buy,148,154.42,22854.09
T167044,C10478,TSLA,2023-01-09,Buy,52,194.37,10107.47
T167045,C10334,GOOGL,2021-03-15,Buy,171,141.07,24122.43
T167046,C10561,MSFT,2025-07-10,Sell,68,316.85,21545.57
T167047,C10265,AMZN,2022-08-14,Buy,146,96.78,14129.36
T167048,C10544,V,2020-02-29,Buy,47,200.37,9417.38
T167049,C10162,TSLA,2025-02-19,Buy,87,162.91,14173.45
T167050,C10793,MSFT,2024-11-20,Buy,2,247.03,494.06
T167051,C10442,MSFT,2024-02-16,Buy,40,309.58,12383.39
T167052,C10957,MSFT,2020-04-11,Buy,44,305.33,13434.5
T167053,C10353,TSLA,2020-07-11,Buy,7,219.28,1534.93
T167054,C10088,JPM,2021-01-23,Buy,25,162.59,4064.66
T167055,C10361,JNJ,2021-04-09,Sell,28,184.6,5168.79
T167056,C10296,MSFT,2020-09-08,Buy,105,297.72,31260.66
T167057,C10841,JPM,2024-01-22,Buy,121,158.72,19204.88
T167058,C10299,AAPL,2022-06-16,Buy,121,121.01,14641.92
T167059,C10976,TSLA,2022-02-17,Sell,153,168.33,25754.57
T167060,C10483,GOOGL,2023-07-18,Sell,26,134.77,3503.98
T167061,C10345,AMZN,2025-05-27,Sell,175,123.59,21628.72
T167062,C10631,JNJ,2022-05-21,Sell,91,165.03,15017.76
T167063,C10839,JNJ,2025-01-05,Sell,80,138.97,11118.0
T167064,C10093,TSLA,2021-11-01,Sell,195,169.71,33092.93
T167065,C10535,NVDA,2021-12-27,Buy,89,479.9,42710.93
T167066,C10900,V,2021-07-02,Sell,60,256.38,15382.96
T167067,C10303,JPM,2024-11-09,Buy,110,143.59,15795.11
T167068,C10121,AMZN,2020-11-10,Sell,41,140.75,5770.88
T167069,C10837,V,2023-09-20,Sell,157,226.86,35617.2
T167070,C10974,JNJ,2024-04-17,Buy,129,147.68,19050.32
T167071,C10508,MSFT,2020-10-23,Sell,17,322.41,5480.91
T167072,C10022,MSFT,2020-12-01,Sell,4,257.31,1029.25
T167073,C10407,JPM,2022-03-22,Sell,196,132.61,25992.12
T167074,C10571,BRK.B,2025-09-03,Sell,44,242.63,10675.6
T167075,C10209,JNJ,2022-01-06,Buy,65,171.21,11128.8
T167076,C10259,JNJ,2024-01-23,Buy,150,142.6,21389.37
T167077,C10581,MSFT,2021-05-25,Sell,7,226.97,1588.78
T167078,C10315,GOOGL,2020-11-01,Buy,139,114.35,15894.44
T167079,C10774,AMZN,2020-11-19,Sell,186,143.29,26651.56
T167080,C10913,MSFT,2020-08-29,Buy,155,315.52,48905.06
T167081,C10571,JPM,2022-10-16,Sell,82,135.61,11120.07
T167082,C10020,TSLA,2020-09-13,Sell,130,197.59,25686.33
T167083,C10990,V,2021-08-26,Buy,197,237.52,46791.4
T167084,C10563,AMZN,2021-08-12,Buy,112,140.06,15687.19
T167085,C10218,AAPL,2020-01-16,Buy,168,165.24,27760.71
T167086,C10250,GOOGL,2025-01-18,Sell,109,151.28,16489.29
T167087,C10877,AMZN,2023-01-17,Sell,182,111.34,20264.05
T167088,C10513,TSLA,2022-09-28,Buy,173,186.44,32254.37
T167089,C10891,JNJ,2023-08-16,Sell,3,170.78,512.35
T167090,C10194,V,2020-04-23,Sell,103,200.59,20660.62
T167091,C10678,NVDA,2023-11-25,Sell,36,356.45,12832.06
T167092,C10130,JNJ,2021-10-28,Sell,9,131.68,1185.1
T167093,C10340,JPM,2022-05-09,Buy,31,120.56,3737.38
T167094,C10606,NVDA,2022-11-04,Sell,143,327.99,46902.62
T167095,C10807,JPM,2020-07-27,Sell,22,120.06,2641.24
T167096,C10987,JPM,2022-02-19,Buy,21,116.16,2439.39
T167097,C10386,AAPL,2021-09-27,Buy,39,164.6,6419.31
T167098,C10956,BRK.B,2024-03-07,Buy,154,325.53,50131.96
T167099,C10356,MSFT,2021-12-17,Buy,143,263.92,37740.01
T167100,C10916,AAPL,2025-03-11,Sell,117,138.31,16182.07
T167101,C10366,MSFT,2023-05-04,Sell,175,298.28,52199.34
T167102,C10845,JNJ,2023-02-23,Buy,46,166.05,7638.24
T167103,C10264,BRK.B,2020-08-12,Sell,125,247.2,30899.39
T167104,C10539,AMZN,2020-05-12,Buy,30,110.08,3302.52
T167105,C10014,AMZN,2025-06-29,Sell,25,125.73,3143.37
T167106,C10993,TSLA,2021-08-20,Buy,49,198.35,9719.01
T167107,C10695,AAPL,2020-12-01,Buy,171,155.15,26530.93
T167108,C10515,V,2023-11-30,Buy,133,197.49,26266.8
T167109,C10031,NVDA,2025-05-19,Sell,26,339.6,8829.61
T167110,C10171,NVDA,2021-03-13,Sell,122,394.73,48156.78
T167111,C10196,NVDA,2023-03-12,Sell,140,333.32,46664.4
T167112,C10161,V,2024-07-03,Buy,50,227.14,11356.99
T167113,C10945,BRK.B,2025-10-15,Buy,156,310.86,48493.86
T167114,C10633,NVDA,2024-08-01,Sell,161,466.77,75149.97
T167115,C10242,MSFT,2025-12-13,Sell,25,268.84,6720.9
T167116,C10275,NVDA,2024-08-29,Sell,23,384.25,8837.83
T167117,C10831,GOOGL,2024-03-30,Buy,168,155.45,26115.84
T167118,C10407,AAPL,2022-07-11,Sell,54,135.03,7291.36
T167119,C10825,BRK.B,2020-07-12,Buy,33,254.19,8388.19
T167120,C10398,BRK.B,2024-07-31,Sell,68,287.9,19577.28
T167121,C10752,NVDA,2022-03-01,Buy,103,466.25,48023.7
T167122,C10621,NVDA,2024-02-02,Buy,133,451.9,60102.37
T167123,C10132,NVDA,2025-07-30,Buy,135,339.08,45776.09
T167124,C10247,V,2021-12-30,Sell,166,199.59,33132.5
T167125,C10486,JNJ,2023-04-27,Buy,159,145.18,23084.2
T167126,C10873,AMZN,2024-05-06,Buy,72,126.58,9114.09
T167127,C10711,JNJ,2021-03-25,Buy,158,179.33,28333.47
T167128,C10422,BRK.B,2020-01-02,Sell,156,347.89,54270.4
T167129,C10758,JNJ,2023-11-13,Buy,23,170.15,3913.41
T167130,C10763,AAPL,2022-01-24,Sell,68,127.73,8685.5
T167131,C10844,TSLA,2021-04-05,Buy,8,209.32,1674.6
T167132,C10858,JNJ,2020-11-13,Buy,49,190.73,9345.71
T167133,C10590,AAPL,2020-06-09,Sell,58,126.42,7332.55
T167134,C10203,AMZN,2021-08-31,Buy,27,116.71,3151.1
T167135,C10415,BRK.B,2022-10-15,Sell,75,254.74,19105.65
T167136,C10355,GOOGL,2021-02-04,Sell,105,117.65,12352.98
T167137,C10275,JPM,2025-12-03,Sell,169,114.73,19388.56
T167138,C10638,TSLA,2023-10-28,Buy,185,205.29,37978.02
T167139,C10840,MSFT,2020-12-15,Buy,88,297.56,26184.95
T167140,C10843,JPM,2023-11-11,Sell,60,134.72,8083.24
T167141,C10317,JNJ,2022-08-13,Buy,121,137.64,16653.93
T167142,C10596,AMZN,2022-01-27,Sell,43,140.62,6046.49
T167143,C10216,TSLA,2025-07-11,Sell,191,187.89,35887.9
T167144,C10638,JPM,2022-04-13,Sell,191,112.07,21404.66
T167145,C10996,AMZN,2023-09-23,Buy,44,130.48,5741.18
T167146,C10167,MSFT,2020-07-01,Sell,182,246.89,44933.83
T167147,C10025,JNJ,2023-09-11,Buy,104,148.2,15412.52
T167148,C10546,JPM,2023-12-13,Sell,166,165.47,27467.2
T167149,C10696,TSLA,2022-08-08,Sell,170,168.97,28725.58
T167150,C10569,BRK.B,2021-08-17,Buy,83,280.26,23261.28
T167151,C10469,AMZN,2023-12-05,Buy,42,99.9,4195.59
T167152,C10870,MSFT,2023-07-06,Buy,140,271.69,38036.17
T167153,C10875,MSFT,2022-02-01,Sell,174,304.65,53009.31
T167154,C10495,AAPL,2025-04-27,Buy,97,147.17,14275.42
T167155,C10748,TSLA,2024-10-23,Buy,194,167.54,32502.18
T167156,C10497,AMZN,2020-07-29,Buy,105,98.37,10328.64
T167157,C10205,MSFT,2023-01-26,Buy,28,290.59,8136.45
T167158,C10802,V,2023-11-29,Buy,40,253.35,10133.93
T167159,C10627,V,2023-09-26,Sell,115,205.38,23618.53
T167160,C10985,NVDA,2020-04-10,Buy,84,337.67,28364.35
T167161,C10773,AMZN,2024-05-01,Sell,59,119.11,7027.45
T167162,C10655,GOOGL,2022-04-12,Buy,147,112.72,16569.73
T167163,C10363,NVDA,2024-12-02,Sell,81,364.28,29506.45
T167164,C10659,TSLA,2022-04-25,Buy,148,196.29,29051.16
T167165,C10694,V,2023-11-21,Buy,182,220.97,40216.41
T167166,C10579,BRK.B,2022-12-22,Buy,57,354.88,20228.3
T167167,C10168,AAPL,2020-04-11,Buy,149,157.7,23496.58
T167168,C10118,JPM,2021-01-01,Buy,175,157.08,27488.29
T167169,C10864,AMZN,2021-02-16,Buy,198,130.58,25854.53
T167170,C10363,MSFT,2024-11-29,Buy,107,281.32,30101.63
T167171,C10005,AMZN,2020-05-28,Sell,104,97.74,10165.39
T167172,C10540,NVDA,2024-08-24,Buy,110,337.01,37070.62
T167173,C10264,AMZN,2020-01-27,Buy,148,104.88,15522.26
T167174,C10457,MSFT,2020-02-21,Sell,65,269.54,17519.91
T167175,C10961,AAPL,2025-08-02,Sell,34,152.68,5191.0
T167176,C10712,AMZN,2023-11-10,Buy,155,100.19,15530.22
T167177,C10003,JNJ,2025-04-15,Sell,8,140.54,1124.3
T167178,C10857,V,2021-12-28,Buy,56,182.5,10220.21
T167179,C10079,NVDA,2020-06-09,Buy,49,380.34,18636.59
T167180,C10089,JNJ,2023-06-08,Buy,187,128.94,24112.36
T167181,C10815,MSFT,2020-04-13,Sell,67,318.01,21306.95
T167182,C10079,NVDA,2024-11-21,Sell,7,417.91,2925.4
T167183,C10629,JNJ,2020-10-28,Sell,46,180.82,8317.93
T167184,C10337,AMZN,2022-11-29,Sell,154,104.26,16055.79
T167185,C10858,GOOGL,2024-08-22,Buy,168,158.54,26634.51
T167186,C10215,GOOGL,2023-09-19,Sell,87,142.05,12357.94
T167187,C10597,AAPL,2024-05-26,Sell,81,172.77,13994.47
T167188,C10561,V,2020-09-06,Buy,89,214.51,19091.49
T167189,C10563,JNJ,2023-08-28,Sell,9,166.88,1501.88
T167190,C10578,TSLA,2020-07-15,Buy,151,208.4,31468.88
T167191,C10140,JNJ,2020-12-11,Sell,177,142.65,25248.46
T167192,C10167,BRK.B,2025-09-11,Buy,189,288.05,54440.72
T167193,C10085,JPM,2024-04-29,Buy,96,160.06,15365.77
T167194,C10890,AAPL,2024-09-07,Buy,72,161.56,11632.48
T167195,C10811,MSFT,2021-01-29,Sell,11,291.23,3203.56
T167196,C10256,BRK.B,2020-08-23,Sell,14,298.77,4182.74
T167197,C10406,BRK.B,2023-03-02,Buy,121,265.2,32089.55
T167198,C10683,MSFT,2024-03-22,Sell,73,260.61,19024.27
T167199,C10187,AMZN,2023-03-04,Sell,154,97.12,14956.35
T167200,C10876,BRK.B,2020-03-10,Buy,125,344.18,43023.0
T167201,C10883,V,2022-04-03,Sell,64,222.54,14242.32
T167202,C10635,MSFT,2021-11-28,Sell,85,282.53,24015.46
T167203,C10205,AMZN,2022-12-24,Buy,199,103.7,20636.54
T167204,C10926,AAPL,2022-05-14,Sell,166,166.91,27707.35
T167205,C10109,BRK.B,2020-03-22,Buy,66,356.04,23498.95
T167206,C10408,AAPL,2025-01-09,Buy,73,156.78,11444.64
T167207,C10006,V,2022-07-02,Sell,189,181.96,34390.12
T167208,C10785,AAPL,2020-09-09,Buy,168,149.91,25184.13
T167209,C10364,AMZN,2023-10-23,Buy,184,143.68,26436.54
T167210,C10870,AMZN,2021-04-18,Sell,27,143.54,3875.49
T167211,C10712,AAPL,2023-08-04,Sell,192,165.42,31759.77
T167212,C10060,GOOGL,2022-07-02,Sell,88,114.12,10042.43
T167213,C10201,NVDA,2023-01-07,Sell,89,325.45,28964.81
T167214,C10182,GOOGL,2025-09-19,Buy,35,110.64,3872.49
T167215,C10183,MSFT,2024-03-22,Buy,132,290.72,38374.89
T167216,C10758,BRK.B,2024-07-08,Buy,27,334.61,9034.57
T167217,C10074,MSFT,2025-03-06,Sell,28,238.23,6670.38
T167218,C10188,GOOGL,2022-07-11,Buy,181,143.81,26028.93
T167219,C10616,BRK.B,2025-12-21,Sell,79,281.74,22257.47
T167220,C10907,JNJ,2024-04-20,Sell,182,129.97,23654.43
T167221,C10694,JPM,2022-11-29,Sell,141,112.52,15864.93
T167222,C10952,BRK.B,2022-09-06,Buy,65,283.79,18446.49
T167223,C10461,V,2022-07-06,Sell,49,262.01,12838.67
T167224,C10403,AMZN,2025-11-11,Sell,154,134.44,20703.53
T167225,C10505,TSLA,2025-02-10,Buy,18,182.38,3282.83
T167226,C10878,BRK.B,2020-03-02,Sell,164,348.97,57231.48
T167227,C10222,JNJ,2025-04-11,Buy,92,145.21,13359.49
T167228,C10475,V,2021-01-25,Sell,132,180.13,23776.51
T167229,C10370,AAPL,2022-08-15,Buy,76,124.87,9489.94
T167230,C10598,JNJ,2024-10-05,Sell,81,128.32,10394.13
T167231,C10075,BRK.B,2025-10-06,Sell,189,274.82,51940.1
T167232,C10037,BRK.B,2024-09-05,Sell,166,302.81,50266.32
T167233,C10176,AMZN,2021-09-24,Buy,42,123.02,5166.91
T167234,C10731,TSLA,2024-06-12,Buy,28,212.08,5938.29
T167235,C10217,TSLA,2020-08-05,Sell,65,161.93,10525.54
T167236,C10417,TSLA,2020-09-30,Sell,186,210.51,39155.62
T167237,C10851,V,2025-12-26,Sell,106,257.03,27244.68
T167238,C10149,AAPL,2022-03-28,Buy,47,161.19,7576.11
T167239,C10142,JNJ,2022-03-11,Sell,106,171.47,18175.31
T167240,C10073,AMZN,2022-12-23,Buy,175,134.57,23550.2
T167241,C10847,BRK.B,2021-09-27,Buy,136,313.14,42587.32
T167242,C10300,AMZN,2020-12-07,Sell,72,135.45,9752.56
T167243,C10608,GOOGL,2024-07-22,Sell,68,115.2,7833.36
T167244,C10621,AMZN,2022-09-17,Sell,79,96.12,7593.26
T167245,C10505,AMZN,2022-06-22,Sell,68,98.5,6698.32
T167246,C10505,JNJ,2021-01-10,Buy,12,183.97,2207.68
T167247,C10447,MSFT,2025-12-27,Buy,182,256.0,46591.25
T167248,C10576,GOOGL,2024-06-14,Buy,40,146.17,5846.76
T167249,C10444,GOOGL,2025-11-18,Buy,172,121.0,20811.86
T167250,C10888,MSFT,2020-02-15,Sell,188,260.92,49053.36
T167251,C10702,MSFT,2022-09-16,Sell,113,291.49,32938.09
T167252,C10117,TSLA,2024-03-22,Sell,193,216.84,41849.99
T167253,C10849,GOOGL,2022-09-06,Sell,185,115.7,21404.54
T167254,C10172,NVDA,2023-11-13,Sell,13,478.21,6216.67
T167255,C10246,AMZN,2025-02-26,Buy,49,105.1,5149.96
T167256,C10107,GOOGL,2023-03-23,Sell,17,124.23,2111.96
T167257,C10149,MSFT,2021-11-27,Buy,133,296.07,39377.18
T167258,C10252,AAPL,2024-03-30,Buy,25,123.85,3096.18
T167259,C10772,V,2021-11-08,Sell,71,179.46,12741.95
T167260,C10323,AMZN,2021-07-20,Buy,58,100.2,5811.6
T167261,C10218,V,2025-05-15,Buy,46,232.61,10700.22
T167262,C10527,V,2022-08-28,Sell,161,246.94,39757.24
T167263,C10326,GOOGL,2025-03-27,Sell,146,133.9,19549.5
T167264,C10417,AMZN,2021-12-12,Sell,51,100.03,5101.78
T167265,C10024,GOOGL,2023-03-14,Sell,21,124.26,2609.47
T167266,C10303,MSFT,2024-11-13,Sell,120,250.16,30019.57
T167267,C10166,JPM,2021-07-02,Sell,18,133.1,2395.74
T167268,C10978,NVDA,2020-12-10,Buy,54,461.13,24901.24
T167269,C10667,GOOGL,2024-05-03,Buy,94,122.87,11550.23
T167270,C10760,MSFT,2025-09-18,Buy,51,314.57,16043.26
T167271,C10352,AAPL,2021-06-13,Buy,45,143.07,6437.97
T167272,C10839,TSLA,2025-07-29,Sell,186,165.35,30754.92
T167273,C10785,AAPL,2023-05-04,Buy,1,135.95,135.95
T167274,C10890,NVDA,2024-12-09,Buy,23,471.59,10846.51
T167275,C10916,AAPL,2025-07-04,Buy,65,153.85,10000.4
T167276,C10421,NVDA,2020-06-14,Sell,87,410.22,35689.24
T167277,C10925,JNJ,2021-12-21,Buy,175,171.18,29956.67
T167278,C10359,JNJ,2020-02-04,Buy,48,140.1,6724.63
T167279,C10202,JNJ,2022-08-04,Sell,32,165.3,5289.73
T167280,C10035,V,2022-08-16,Sell,181,260.02,47064.49
T167281,C10444,V,2023-07-09,Buy,54,192.33,10386.02
T167282,C10697,JNJ,2022-07-20,Sell,158,182.21,28789.57
T167283,C10353,JPM,2021-09-21,Buy,30,121.5,3645.04
T167284,C10442,JNJ,2020-10-16,Sell,155,188.09,29154.02
T167285,C10010,V,2021-05-30,Sell,156,241.44,37665.33
T167286,C10243,NVDA,2023-10-12,Buy,141,456.02,64299.19
T167287,C10248,V,2022-03-21,Buy,46,214.0,9843.95
T167288,C10975,TSLA,2025-09-04,Sell,131,198.02,25940.67
T167289,C10102,BRK.B,2020-11-03,Buy,162,298.79,48404.64
T167290,C10157,V,2020-07-22,Sell,61,258.96,15796.65
T167291,C10482,JNJ,2021-11-30,Buy,21,163.4,3431.37
T167292,C10572,MSFT,2020-02-22,Sell,139,230.08,31981.69
T167293,C10402,BRK.B,2020-06-18,Buy,184,265.52,48856.43
T167294,C10841,GOOGL,2022-04-22,Buy,124,127.46,15805.66
T167295,C10942,TSLA,2020-05-20,Sell,27,219.8,5934.59
T167296,C10737,BRK.B,2024-04-05,Sell,119,275.23,32752.36
T167297,C10830,TSLA,2024-11-04,Buy,19,193.64,3679.2
T167298,C10216,V,2023-09-22,Buy,137,182.27,24970.49
T167299,C10060,NVDA,2025-03-28,Sell,187,370.49,69282.3
T167300,C10444,JPM,2023-07-07,Sell,123,124.33,15292.87
T167301,C10465,V,2023-06-10,Sell,155,257.85,39967.23
T167302,C10564,MSFT,2023-03-21,Buy,200,323.16,64632.54
T167303,C10514,MSFT,2024-02-01,Sell,106,325.52,34505.6
T167304,C10501,AAPL,2020-12-11,Sell,54,123.6,6674.14
T167305,C10067,AMZN,2021-01-13,Sell,112,96.59,10817.73
T167306,C10740,BRK.B,2022-09-16,Sell,97,319.7,31010.5
T167307,C10522,BRK.B,2022-06-06,Buy,50,346.12,17305.79
T167308,C10252,JNJ,2020-12-09,Sell,200,173.05,34610.81
T167309,C10960,AMZN,2020-09-05,Buy,29,101.17,2933.79
T167310,C10606,TSLA,2025-08-16,Sell,25,177.52,4437.99
T167311,C10789,TSLA,2024-12-23,Buy,32,181.52,5808.49
T167312,C10516,MSFT,2024-06-09,Buy,191,314.12,59996.26
T167313,C10179,NVDA,2024-05-10,Buy,128,388.45,49722.07
T167314,C10563,AMZN,2025-01-06,Buy,118,106.74,12594.95
T167315,C10400,V,2022-05-21,Buy,43,214.46,9221.84
T167316,C10069,JPM,2023-01-09,Buy,61,124.36,7586.09
T167317,C10546,JNJ,2020-01-22,Sell,19,136.02,2584.31
T167318,C10533,BRK.B,2022-05-27,Sell,92,281.56,25903.38
T167319,C10786,TSLA,2023-01-12,Sell,70,235.06,16454.42
T167320,C10544,JPM,2023-04-21,Buy,102,114.59,11688.49
T167321,C10325,MSFT,2022-09-26,Sell,40,295.15,11805.98
T167322,C10901,JNJ,2020-08-19,Buy,136,155.85,21195.91
T167323,C10529,BRK.B,2024-12-01,Sell,174,318.95,55496.5
T167324,C10201,JPM,2023-01-09,Sell,24,147.32,3535.72
T167325,C10952,AAPL,2025-08-11,Sell,53,148.88,7890.55
T167326,C10376,TSLA,2020-03-08,Buy,2,175.41,350.83
T167327,C10329,MSFT,2020-04-25,Buy,74,299.09,22132.66
T167328,C10841,JNJ,2024-10-30,Sell,115,152.26,17510.38
T167329,C10618,GOOGL,2021-04-27,Buy,197,158.11,31148.51
T167330,C10696,BRK.B,2025-01-26,Sell,21,315.44,6624.15
T167331,C10138,TSLA,2020-07-21,Sell,176,235.53,41452.79
T167332,C10754,AMZN,2021-03-21,Sell,74,123.01,9103.02
T167333,C10919,MSFT,2025-11-13,Sell,151,241.03,36395.63
T167334,C10049,TSLA,2021-09-29,Buy,99,180.53,17872.65
T167335,C10908,GOOGL,2020-12-10,Sell,96,140.55,13492.32
T167336,C10149,BRK.B,2020-12-17,Sell,135,356.19,48085.83
T167337,C10769,MSFT,2021-07-26,Sell,13,277.47,3607.09
T167338,C10006,JNJ,2025-11-08,Sell,153,163.27,24980.27
T167339,C10488,JPM,2022-09-26,Sell,78,122.83,9580.38
T167340,C10911,AAPL,2022-02-15,Buy,17,130.7,2221.89
T167341,C10258,TSLA,2025-01-25,Buy,29,212.8,6171.31
T167342,C10000,JNJ,2023-09-05,Sell,109,170.71,18607.6
T167343,C10857,MSFT,2022-03-29,Sell,172,284.04,48854.15
T167344,C10062,AMZN,2022-09-09,Buy,120,99.03,11883.9
T167345,C10835,AAPL,2022-01-21,Buy,114,168.04,19156.84
T167346,C10401,BRK.B,2022-03-08,Buy,151,322.96,48767.59
T167347,C10341,GOOGL,2023-07-02,Buy,36,115.62,4162.27
T167348,C10453,BRK.B,2025-06-19,Buy,51,255.5,13030.53
T167349,C10135,TSLA,2021-10-10,Sell,51,218.99,11168.5
T167350,C10588,BRK.B,2021-11-04,Buy,115,276.77,31828.73
T167351,C10027,BRK.B,2020-04-15,Buy,73,353.08,25775.17
T167352,C10886,NVDA,2025-01-12,Sell,106,366.84,38884.52
T167353,C10525,NVDA,2020-01-19,Buy,163,450.2,73381.9
T167354,C10632,MSFT,2024-02-09,Buy,57,305.53,17415.18
T167355,C10744,AAPL,2020-03-15,Sell,188,136.15,25595.6
T167356,C10116,GOOGL,2024-11-21,Buy,118,115.91,13677.33
T167357,C10228,BRK.B,2023-12-28,Sell,189,358.67,67788.78
T167358,C10420,JNJ,2024-07-14,Buy,164,139.05,22803.78
T167359,C10766,TSLA,2020-05-07,Sell,139,185.03,25719.58
T167360,C10902,AAPL,2025-08-30,Buy,13,167.07,2171.91
T167361,C10003,MSFT,2020-05-29,Buy,48,275.73,13235.02
T167362,C10231,AAPL,2021-09-03,Sell,118,148.29,17498.63
T167363,C10253,TSLA,2021-01-24,Sell,137,212.96,29175.94
T167364,C10439,MSFT,2023-03-05,Sell,9,226.99,2042.89
T167365,C10886,V,2024-06-02,Sell,51,211.71,10797.41
T167366,C10342,JNJ,2020-02-14,Sell,76,132.34,10057.63
T167367,C10671,MSFT,2021-03-06,Sell,74,327.29,24219.6
T167368,C10995,V,2025-04-21,Buy,169,221.83,37488.49
T167369,C10994,AMZN,2024-08-21,Buy,107,129.55,13861.48
T167370,C10117,NVDA,2020-08-31,Sell,130,421.25,54763.0
T167371,C10316,AAPL,2021-05-25,Buy,1,138.29,138.29
T167372,C10003,NVDA,2020-05-22,Buy,40,434.91,17396.22
T167373,C10800,JNJ,2024-04-13,Sell,64,155.5,9951.85
T167374,C10058,AAPL,2022-02-23,Buy,183,130.82,23940.34
T167375,C10694,TSLA,2022-10-09,Sell,172,223.1,38373.64
T167376,C10985,JNJ,2023-08-20,Buy,178,166.18,29579.86
T167377,C10874,JPM,2020-09-22,Buy,12,143.03,1716.41
T167378,C10259,MSFT,2020-05-05,Buy,120,262.47,31496.55
T167379,C10874,JNJ,2023-09-22,Sell,85,173.69,14763.86
T167380,C10543,TSLA,2023-03-29,Sell,124,168.12,20847.45
T167381,C10388,TSLA,2025-01-15,Sell,56,179.1,10029.61
T167382,C10415,AMZN,2022-05-09,Sell,39,143.42,5593.33
T167383,C10924,NVDA,2021-04-20,Buy,38,338.35,12857.23
T167384,C10954,NVDA,2023-04-24,Buy,10,320.11,3201.13
T167385,C10683,GOOGL,2024-06-29,Sell,141,111.7,15749.63
T167386,C10450,JPM,2022-05-22,Sell,111,130.45,14480.14
T167387,C10191,TSLA,2022-05-22,Buy,29,230.24,6676.86
T167388,C10419,NVDA,2025-03-10,Sell,134,331.03,44358.32
T167389,C10441,NVDA,2023-09-23,Buy,178,335.18,59662.57
T167390,C10472,NVDA,2021-05-09,Buy,89,470.83,41904.11
T167391,C10462,MSFT,2024-04-14,Sell,41,296.42,12153.38
T167392,C10450,AMZN,2020-06-02,Sell,167,97.69,16313.4
T167393,C10933,AMZN,2024-01-24,Sell,177,136.62,24182.29
T167394,C10147,AMZN,2020-07-25,Buy,90,107.09,9637.65
T167395,C10736,AMZN,2023-08-26,Buy,72,108.82,7835.06
T167396,C10593,JPM,2021-07-12,Buy,197,135.97,26785.68
T167397,C10651,JPM,2022-11-18,Sell,36,117.77,4239.87
T167398,C10425,V,2025-04-12,Sell,32,262.09,8386.74
