client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade
C10753,60,High,Very High,Advanced,2024-03-19,Australia,547,34086,2025-09-16 18:10:22.661441,121,2512150.34,20761.57,13533.33,12211,100.92,51528.0,8,0.5,0.22120658135283364,20761.573057851238
C10754,60,Medium,Low,Beginner,2021-11-16,Australia,1401,36920,2025-09-16 18:10:22.662486,102,1990203.01,19511.79,14304.51,9993,97.97,62977.0,6,0.67,0.0728051391862955,19511.794215686274
C10755,19,High,High,Advanced,2021-10-13,Canada,1435,35961,2025-09-16 18:10:22.662486,93,1929974.06,20752.41,15307.39,8995,96.72,71366.0,9,0.56,0.06480836236933799,20752.40924731183
C10756,36,High,Medium,Intermediate,2022-01-06,Germany,1350,31251,2025-09-16 18:10:22.663483,85,1758463.38,20687.8,14136.04,8768,103.15,81937.0,14,0.43,0.06296296296296296,20687.804470588235
C10757,34,Low,Low,Advanced,2023-01-21,Germany,970,5753,2025-09-16 18:10:22.663483,102,1992222.52,19531.59,12887.03,10361,101.58,17783.0,4,0.75,0.10515463917525773,19531.593333333334
C10758,38,Low,Very High,Beginner,2023-08-09,Australia,770,14627,2025-09-16 18:10:22.664481,102,2090417.27,20494.29,16271.36,10042,98.45,18309.0,2,0.5,0.13246753246753246,20494.286960784313
C10759,27,High,Very High,Advanced,2020-09-16,Japan,1827,32690,2025-09-16 18:10:22.664481,108,2275515.32,21069.59,14723.3,10716,99.22,65296.0,12,0.58,0.059113300492610835,21069.586296296296
C10760,46,High,Medium,Advanced,2023-02-17,Germany,943,38634,2025-09-16 18:10:22.665478,112,2359255.29,21064.78,15648.18,11225,100.22,65794.0,7,0.57,0.11876988335100742,21064.779375000002
C10761,20,Low,Very High,Advanced,2023-09-24,Canada,724,36084,2025-09-16 18:10:22.666475,80,1540935.12,19261.69,16899.88,7041,88.01,40563.0,2,1.0,0.11049723756906077,19261.689000000002
C10762,60,High,High,Intermediate,2023-12-02,USA,655,7551,2025-09-16 18:10:22.666475,109,2372432.5,21765.44,16927.7,11426,104.83,22371.0,4,0.5,0.166412213740458,21765.435779816515
C10763,31,High,High,Advanced,2023-04-07,UK,894,22608,2025-09-16 18:10:22.667473,83,1811648.17,21827.09,16300.68,8688,104.67,33397.0,4,0.5,0.09284116331096197,21827.086385542167
C10764,24,Medium,Medium,Advanced,2025-02-27,USA,202,48427,2025-09-16 18:10:22.667473,112,2179099.4,19456.24,13341.68,11032,98.5,61663.0,4,0.5,0.5544554455445545,19456.244642857142
C10765,38,High,Low,Intermediate,2024-02-20,USA,575,37750,2025-09-16 18:10:22.668470,115,2798230.71,24332.44,19541.38,11927,103.71,56746.0,7,0.43,0.2,24332.44095652174
C10766,44,Medium,Low,Advanced,2021-11-23,UK,1394,36218,2025-09-16 18:10:22.668979,107,2173911.1,20316.93,16289.89,10028,93.72,36218.0,1,1.0,0.07675753228120516,20316.9261682243
C10767,32,Medium,Low,Beginner,2024-08-17,UK,396,36237,2025-09-16 18:10:22.668979,90,1864214.16,20713.49,13187.37,9059,100.66,52927.0,6,0.67,0.22727272727272727,20713.490666666665
C10768,34,Low,High,Advanced,2025-06-18,Japan,91,35765,2025-09-16 18:10:22.669982,96,2217644.55,23100.46,17123.34,10418,108.52,35765.0,1,1.0,1.054945054945055,23100.4640625
C10769,19,High,Medium,Beginner,2022-04-23,Canada,1243,39318,2025-09-16 18:10:22.669982,108,2389558.84,22125.54,17118.31,11084,102.63,52988.0,6,0.5,0.08688656476267095,22125.544814814813
C10770,36,High,Medium,Intermediate,2020-02-26,UK,2030,34104,2025-09-16 18:10:22.670979,94,1993680.08,21209.36,13603.02,9798,104.23,72891.0,13,0.46,0.04630541871921182,21209.36255319149
C10771,64,High,High,Beginner,2025-06-13,USA,96,17772,2025-09-16 18:10:22.670979,93,2161180.27,23238.5,16800.51,9551,102.7,26264.0,2,1.0,0.96875,23238.49752688172
C10772,64,Low,Medium,Beginner,2024-11-19,Germany,302,43419,2025-09-16 18:10:22.671976,107,2511008.22,23467.37,15582.16,12417,116.05,43419.0,1,1.0,0.3543046357615894,23467.366542056076
C10773,43,Medium,High,Advanced,2020-05-29,USA,1937,18307,2025-09-16 18:10:22.671976,110,2289573.79,20814.31,16504.66,10355,94.14,61495.0,14,0.5,0.05678884873515746,20814.30718181818
C10774,40,High,Medium,Beginner,2022-11-02,Australia,1050,45798,2025-09-16 18:10:22.672974,92,1904080.3,20696.53,16067.42,8953,97.32,57880.0,5,0.8,0.08761904761904762,20696.525
C10775,31,Medium,Very High,Beginner,2021-09-09,Japan,1469,31794,2025-09-16 18:10:22.673971,97,1806251.01,18621.14,16036.16,8543,88.07,39720.0,2,1.0,0.06603131381892444,18621.14443298969
C10776,59,High,High,Intermediate,2023-10-31,Australia,687,27653,2025-09-16 18:10:22.673971,107,2249604.05,21024.34,17241.08,10492,98.06,52827.0,6,0.5,0.15574963609898107,21024.33691588785
C10777,18,High,Medium,Intermediate,2022-03-30,Canada,1267,12089,2025-09-16 18:10:22.674968,81,1738340.5,21460.99,14274.51,8636,106.62,31611.0,11,0.36,0.06393054459352802,21460.993827160495
C10778,50,High,High,Advanced,2025-04-04,Germany,166,13802,2025-09-16 18:10:22.674968,100,2293614.04,22936.14,18927.22,10228,102.28,25561.0,5,0.4,0.6024096385542169,22936.1404
C10779,38,Low,Low,Advanced,2020-09-16,Japan,1827,24740,2025-09-16 18:10:22.675966,94,2127548.69,22633.5,17867.71,9583,101.95,42140.0,5,0.6,0.051450465243568694,22633.49670212766
C10780,51,Low,Very High,Advanced,2022-02-22,Australia,1303,10760,2025-09-16 18:10:22.675966,107,2384529.18,22285.32,16520.44,11001,102.81,48329.0,8,0.75,0.08211818879508825,22285.319439252336
C10781,19,Low,High,Intermediate,2020-11-12,Germany,1770,40324,2025-09-16 18:10:22.676963,107,2373109.78,22178.6,14984.11,11548,107.93,94509.0,12,0.5,0.060451977401129946,22178.596074766352
C10782,62,Medium,Very High,Intermediate,2024-03-20,UK,546,24445,2025-09-16 18:10:22.678156,101,1864507.67,18460.47,13563.32,9219,91.28,41511.0,5,0.8,0.184981684981685,18460.471980198017
C10783,65,Low,Low,Advanced,2024-02-11,UK,584,16685,2025-09-16 18:10:22.678156,93,1875617.39,20167.93,16067.59,8475,91.13,29367.0,3,1.0,0.15924657534246575,20167.928924731183
C10784,59,High,Medium,Intermediate,2020-08-02,Australia,1872,22442,2025-09-16 18:10:22.679155,108,2367721.84,21923.35,15536.94,11130,103.06,97273.0,16,0.62,0.057692307692307696,21923.35037037037
C10785,21,Low,Low,Advanced,2020-07-20,USA,1885,13237,2025-09-16 18:10:22.680152,77,1703934.75,22129.02,16402.63,8164,106.03,13237.0,1,1.0,0.04084880636604774,22129.022727272728
C10786,47,Low,Medium,Intermediate,2025-07-07,Japan,72,22464,2025-09-16 18:10:22.680152,96,2222138.65,23147.28,16659.65,10402,108.35,22464.0,1,1.0,1.3333333333333333,23147.277604166666
C10787,55,Medium,Very High,Beginner,2025-12-12,Canada,-86,43209,2025-09-16 18:10:22.680152,87,1803335.73,20728.0,14719.13,8878,102.05,43209.0,1,1.0,87.0,20727.996896551726
C10788,62,Medium,High,Advanced,2020-12-02,Australia,1750,39941,2025-09-16 18:10:22.681149,95,2038426.69,21457.12,15213.53,9788,103.03,43188.0,2,0.5,0.054285714285714284,21457.123052631578
C10789,57,Medium,Medium,Advanced,2020-07-30,USA,1875,18529,2025-09-16 18:10:22.681149,101,2163684.99,21422.62,17164.47,10250,101.49,35843.0,6,0.67,0.05386666666666667,21422.62366336634
C10790,58,Medium,High,Advanced,2022-07-29,UK,1146,21044,2025-09-16 18:10:22.682147,104,2070396.35,19907.66,13491.07,10712,103.0,77011.0,12,0.5,0.09075043630017451,19907.657211538462
C10791,47,Medium,High,Advanced,2024-08-23,Canada,390,39432,2025-09-16 18:10:22.682147,106,2267841.7,21394.73,16636.96,11420,107.74,66434.0,7,0.57,0.2717948717948718,21394.733018867926
C10792,32,Medium,Low,Advanced,2022-04-19,UK,1247,47371,2025-09-16 18:10:22.683144,102,2235754.48,21919.16,14260.66,10481,102.75,52208.0,3,0.33,0.0817963111467522,21919.16156862745
C10793,28,High,Low,Beginner,2020-07-05,UK,1900,6481,2025-09-16 18:10:22.684141,108,2468362.66,22855.21,18759.82,11269,104.34,26028.0,7,0.29,0.056842105263157895,22855.209814814818
C10794,54,Medium,High,Beginner,2025-03-16,USA,185,32927,2025-09-16 18:10:22.684141,97,2252702.12,23223.73,16085.72,10136,104.49,32927.0,1,1.0,0.5243243243243243,23223.73319587629
C10795,37,High,High,Advanced,2022-09-07,UK,1106,9827,2025-09-16 18:10:22.685139,93,1830154.97,19679.09,13598.29,9061,97.43,9827.0,1,1.0,0.08408679927667269,19679.08569892473
C10796,48,High,High,Advanced,2024-09-25,Japan,357,30849,2025-09-16 18:10:22.685139,86,1858464.04,21610.05,17129.19,8795,102.27,30849.0,1,1.0,0.24089635854341737,21610.046976744186
C10797,31,Medium,High,Intermediate,2021-01-15,Australia,1706,20809,2025-09-16 18:10:22.685139,95,1953058.63,20558.51,16198.46,9164,96.46,56869.0,11,0.36,0.05568581477139507,20558.51189473684
C10798,53,Low,Medium,Intermediate,2023-05-17,UK,854,38177,2025-09-16 18:10:22.686136,86,1845710.01,21461.74,14846.57,8237,95.78,48361.0,6,0.5,0.10070257611241218,21461.74430232558
C10799,34,High,High,Intermediate,2020-03-05,Australia,2022,35323,2025-09-16 18:10:22.687133,103,2247088.87,21816.4,16110.64,10672,103.61,43262.0,2,1.0,0.050939663699307615,21816.396796116507
C10800,31,High,Medium,Beginner,2024-12-01,Japan,290,45798,2025-09-16 18:10:22.687133,86,1804914.28,20987.38,15118.79,9083,105.62,50018.0,2,1.0,0.296551724137931,20987.37534883721
C10801,64,Low,Medium,Intermediate,2024-08-19,Canada,394,16901,2025-09-16 18:10:22.687133,105,2487017.14,23685.88,16932.87,11414,108.7,22240.0,2,1.0,0.26649746192893403,23685.877523809526
C10802,28,High,Medium,Beginner,2023-01-17,Germany,974,23740,2025-09-16 18:10:22.688131,106,2163719.99,20412.45,16451.99,10627,100.25,64548.0,11,0.45,0.10882956878850103,20412.45273584906
C10803,31,Medium,Medium,Advanced,2020-11-20,UK,1762,44285,2025-09-16 18:10:22.689128,100,2079494.72,20794.95,15481.83,10418,104.18,56082.0,4,0.75,0.056753688989784334,20794.9472
C10804,18,Low,Low,Advanced,2021-04-30,Japan,1601,46446,2025-09-16 18:10:22.689128,96,2143645.49,22329.64,18922.83,9213,95.97,65558.0,5,0.8,0.059962523422860715,22329.640520833334
C10805,56,High,Low,Beginner,2022-05-15,USA,1221,14580,2025-09-16 18:10:22.690126,117,2151766.87,18391.17,15798.88,10367,88.61,57105.0,12,0.25,0.09582309582309582,18391.16982905983
C10806,37,High,Medium,Advanced,2024-03-26,Japan,540,12866,2025-09-16 18:10:22.690126,112,2635710.23,23533.13,17286.84,11837,105.69,14412.0,2,0.5,0.2074074074074074,23533.12705357143
C10807,22,Medium,Medium,Beginner,2021-02-24,Australia,1666,46240,2025-09-16 18:10:22.691123,87,1559346.15,17923.52,13510.91,8100,93.1,57014.0,5,0.6,0.05222088835534214,17923.51896551724
C10808,43,Medium,Low,Advanced,2023-11-23,UK,664,15097,2025-09-16 18:10:22.691123,98,1820334.47,18574.84,15598.15,8610,87.86,24304.0,4,0.25,0.14759036144578314,18574.841530612244
C10809,51,Low,Low,Advanced,2023-02-17,Australia,943,15678,2025-09-16 18:10:22.692120,115,2192173.57,19062.38,16067.32,10670,92.78,22307.0,2,1.0,0.12195121951219512,19062.378869565215
C10810,35,Low,Medium,Intermediate,2023-12-26,Canada,631,46614,2025-09-16 18:10:22.692120,113,2188988.66,19371.58,13303.61,11435,101.19,50614.0,3,0.33,0.179080824088748,19371.581061946905
C10811,43,Medium,Very High,Intermediate,2024-10-02,Canada,350,23837,2025-09-16 18:10:22.693118,106,2045708.31,19299.14,14386.43,10067,94.97,33582.0,3,1.0,0.3028571428571429,19299.135000000002
C10812,55,Medium,Very High,Intermediate,2025-11-21,Germany,-65,40585,2025-09-16 18:10:22.693118,94,1749015.67,18606.55,13897.96,8961,95.33,40585.0,1,1.0,94.0,18606.54968085106
C10813,33,Medium,Low,Intermediate,2023-12-17,Germany,640,29134,2025-09-16 18:10:22.694818,98,1879026.1,19173.74,13986.32,9219,94.07,48347.0,4,0.75,0.153125,19173.735714285714
C10814,18,High,Low,Beginner,2022-07-22,Japan,1153,39276,2025-09-16 18:10:22.695817,93,1373555.95,14769.42,11692.13,7439,79.99,52609.0,6,0.5,0.08065915004336513,14769.418817204301
C10815,68,High,Medium,Beginner,2023-03-10,UK,922,24319,2025-09-16 18:10:22.696817,114,2525702.82,22155.29,15801.11,12046,105.67,57656.0,9,0.56,0.12364425162689804,22155.28789473684
C10816,22,Medium,Very High,Beginner,2020-09-26,Japan,1817,20369,2025-09-16 18:10:22.696817,107,2412518.74,22546.9,17153.6,11287,105.49,39138.0,7,0.71,0.05888827738029719,22546.904112149536
C10817,50,High,Very High,Beginner,2024-07-09,Australia,435,11129,2025-09-16 18:10:22.697813,91,2175050.75,23901.66,19038.6,9694,106.53,30676.0,4,0.75,0.20919540229885059,23901.656593406595
C10818,62,Medium,Medium,Intermediate,2022-07-03,Japan,1172,40254,2025-09-16 18:10:22.697813,107,2317483.99,21658.73,16252.38,10412,97.31,75169.0,10,0.4,0.09129692832764505,21658.728878504677
C10819,42,High,High,Advanced,2025-01-16,UK,244,27623,2025-09-16 18:10:22.698810,101,2138095.36,21169.26,18625.11,9904,98.06,34967.0,3,0.33,0.4139344262295082,21169.26099009901
C10820,28,Low,Very High,Intermediate,2024-08-15,Japan,398,34362,2025-09-16 18:10:22.698810,97,2386276.42,24600.79,17141.45,11097,114.4,50087.0,5,0.6,0.24371859296482412,24600.787835051546
C10821,58,Low,Low,Intermediate,2020-03-21,UK,2006,28630,2025-09-16 18:10:22.699807,93,2066342.66,22218.74,18334.22,9366,100.71,28630.0,1,1.0,0.04636091724825524,22218.73827956989
C10822,24,Low,Very High,Intermediate,2023-06-07,Germany,833,23286,2025-09-16 18:10:22.699807,103,2118292.23,20565.94,17509.11,9229,89.6,58840.0,10,0.7,0.12364945978391356,20565.943980582524
C10823,24,High,Low,Advanced,2022-11-10,Germany,1042,11059,2025-09-16 18:10:22.700805,110,2389577.69,21723.43,18273.05,10542,95.84,52122.0,9,0.67,0.10556621880998081,21723.433545454543
C10824,46,Low,Low,Beginner,2023-10-26,Japan,692,37537,2025-09-16 18:10:22.701803,109,2131486.81,19554.92,16237.73,9961,91.39,50584.0,5,0.6,0.157514450867052,19554.92486238532
C10825,55,High,High,Advanced,2024-09-18,Canada,364,25526,2025-09-16 18:10:22.701803,99,1925455.13,19449.04,16482.02,8784,88.73,27647.0,2,1.0,0.27197802197802196,19449.041717171716
C10826,19,Medium,Very High,Advanced,2023-03-24,Germany,908,25378,2025-09-16 18:10:22.702800,96,2095871.13,21831.99,16081.27,9767,101.74,37983.0,3,1.0,0.10572687224669604,21831.9909375
C10827,58,High,Low,Intermediate,2023-05-21,USA,850,36616,2025-09-16 18:10:22.702800,99,2208921.38,22312.34,16712.56,10237,103.4,60768.0,5,0.8,0.11647058823529412,22312.337171717172
C10828,60,High,Very High,Intermediate,2024-01-09,Germany,617,24010,2025-09-16 18:10:22.703797,114,2262462.18,19846.16,15902.19,10986,96.37,24010.0,1,1.0,0.1847649918962723,19846.159473684213
C10829,51,Low,High,Intermediate,2025-05-06,Germany,134,8097,2025-09-16 18:10:22.703797,108,2325650.09,21533.8,17200.84,10287,95.25,8097.0,1,1.0,0.8059701492537313,21533.797129629627
C10830,33,High,Very High,Intermediate,2021-12-29,Germany,1358,8243,2025-09-16 18:10:22.704794,97,2105540.6,21706.6,18527.81,9347,96.36,21353.0,7,0.43,0.07142857142857142,21706.604123711342
C10831,52,Medium,Very High,Beginner,2021-10-31,Australia,1417,17114,2025-09-16 18:10:22.704794,94,2047558.3,21782.54,19858.32,9130,97.13,28690.0,4,0.75,0.06633733239237827,21782.53510638298
C10832,55,Low,High,Advanced,2020-09-13,Canada,1830,33946,2025-09-16 18:10:22.705791,110,2234570.59,20314.28,15399.09,10961,99.65,65924.0,10,0.3,0.060109289617486336,20314.27809090909
C10833,60,High,High,Advanced,2021-06-28,Japan,1542,17546,2025-09-16 18:10:22.705791,90,1926603.88,21406.71,14458.89,9795,108.83,61255.0,12,0.42,0.058365758754863814,21406.709777777778
C10834,46,High,Low,Intermediate,2025-03-19,Germany,182,34660,2025-09-16 18:10:22.706790,93,2076050.11,22323.12,14327.68,9968,107.18,34660.0,1,1.0,0.510989010989011,22323.119462365594
C10835,65,Low,Low,Advanced,2025-07-28,Germany,51,40121,2025-09-16 18:10:22.706790,108,2225047.88,20602.3,15378.15,10981,101.68,40121.0,1,1.0,2.1176470588235294,20602.295185185183
C10836,49,Low,Medium,Advanced,2020-05-11,UK,1955,48758,2025-09-16 18:10:22.707787,85,1769733.34,20820.39,15469.63,8725,102.65,70344.0,7,0.29,0.043478260869565216,20820.39223529412
C10837,52,Medium,Medium,Advanced,2020-06-22,USA,1913,15056,2025-09-16 18:10:22.707787,121,2823645.63,23335.91,18280.56,11874,98.13,34321.0,5,0.8,0.06325143753267119,23335.91429752066
C10838,45,Medium,High,Advanced,2021-05-19,USA,1582,10771,2025-09-16 18:10:22.708784,108,2266792.9,20988.82,15439.66,10640,98.52,32442.0,6,1.0,0.06826801517067003,20988.82314814815
C10839,52,Medium,Medium,Intermediate,2022-02-12,Japan,1313,40453,2025-09-16 18:10:22.708784,112,2141233.21,19118.15,14277.88,10840,96.79,64243.0,8,0.25,0.0853008377760853,19118.153660714284
C10840,33,Medium,Very High,Advanced,2023-01-18,Germany,973,13029,2025-09-16 18:10:22.710107,93,1951991.79,20989.16,14893.7,8910,95.81,25043.0,4,1.0,0.09558067831449127,20989.159032258063
C10841,67,Medium,Low,Beginner,2024-05-10,Australia,495,24090,2025-09-16 18:10:22.710107,101,2105236.1,20843.92,16451.04,9894,97.96,37374.0,4,0.5,0.20404040404040405,20843.92178217822
C10842,36,Low,Very High,Advanced,2025-04-02,USA,168,14267,2025-09-16 18:10:22.711455,90,2248873.92,24987.49,18292.32,9956,110.62,21907.0,2,1.0,0.5357142857142857,24987.487999999998
C10843,50,Medium,Medium,Advanced,2025-11-25,Japan,-69,26977,2025-09-16 18:10:22.712566,105,2132133.66,20306.03,16820.74,9731,92.68,26977.0,1,1.0,105.0,20306.03485714286
C10844,69,Low,High,Advanced,2021-05-17,USA,1584,13867,2025-09-16 18:10:22.712566,101,2147569.78,21263.07,15096.2,9885,97.87,57684.0,17,0.65,0.06376262626262626,21263.067128712868
C10845,38,Low,Medium,Beginner,2021-04-25,Canada,1606,20671,2025-09-16 18:10:22.713628,101,1964303.69,19448.55,12659.36,10063,99.63,39348.0,4,0.75,0.06288916562889166,19448.551386138613
C10846,30,High,Medium,Advanced,2021-08-09,Germany,1500,37998,2025-09-16 18:10:22.713628,110,2048362.55,18621.48,13397.05,10566,96.05,46604.0,3,1.0,0.07333333333333333,18621.477727272726
C10847,28,Medium,High,Intermediate,2021-07-29,Japan,1511,22837,2025-09-16 18:10:22.714688,109,2416892.28,22173.32,15807.5,11276,103.45,48661.0,6,0.83,0.07213765718067505,22173.32366972477
C10848,24,Low,High,Intermediate,2024-02-13,Canada,582,25218,2025-09-16 18:10:22.714688,97,2016596.63,20789.66,14744.04,9957,102.65,38228.0,6,0.67,0.16666666666666666,20789.65597938144
C10849,25,Low,Low,Intermediate,2024-02-22,Canada,573,41748,2025-09-16 18:10:22.715695,131,2888456.39,22049.29,16768.38,13753,104.98,45778.0,2,0.5,0.2286212914485166,22049.28541984733
C10850,57,Low,High,Intermediate,2025-04-06,Australia,164,27749,2025-09-16 18:10:22.715695,86,1855702.03,21577.93,17929.72,8518,99.05,27749.0,1,1.0,0.524390243902439,21577.93058139535
C10851,58,Medium,Very High,Intermediate,2022-06-28,Canada,1177,12209,2025-09-16 18:10:22.716699,111,2186390.97,19697.22,13820.11,10975,98.87,43861.0,8,0.62,0.09430756159728122,19697.215945945947
C10852,60,Low,Medium,Beginner,2023-12-08,UK,649,42794,2025-09-16 18:10:22.716699,130,2816163.63,21662.8,18090.35,12754,98.11,55837.0,6,0.67,0.20030816640986132,21662.797153846153
C10853,52,Medium,Medium,Advanced,2025-02-04,USA,225,13840,2025-09-16 18:10:22.717696,84,1917568.09,22828.19,19930.86,8767,104.37,13840.0,1,1.0,0.37333333333333335,22828.191547619048
C10854,32,Low,Medium,Beginner,2023-08-25,Germany,754,23293,2025-09-16 18:10:22.717696,101,2226378.56,22043.35,17501.09,10372,102.69,26387.0,3,0.33,0.13395225464190982,22043.35207920792
C10855,43,Low,Low,Beginner,2020-07-28,USA,1877,13157,2025-09-16 18:10:22.718693,103,2101881.53,20406.62,14210.48,10332,100.31,18098.0,2,1.0,0.05487480021310602,20406.6167961165
C10856,18,Low,Very High,Advanced,2025-10-06,Germany,-19,16199,2025-09-16 18:10:22.718693,106,1985689.8,18732.92,15133.98,9624,90.79,16199.0,1,1.0,106.0,18732.922641509434
C10857,67,Medium,Low,Advanced,2024-10-14,Australia,338,18827,2025-09-16 18:10:22.719690,100,2001497.56,20014.98,14137.5,10111,101.11,25235.0,3,0.33,0.2958579881656805,20014.9756
C10858,47,Low,Very High,Beginner,2021-10-01,Australia,1447,36994,2025-09-16 18:10:22.719690,110,2376408.73,21603.72,15760.42,11838,107.62,58959.0,9,0.67,0.07601935038009675,21603.715727272727
C10859,62,Medium,High,Intermediate,2024-08-03,Australia,410,48899,2025-09-16 18:10:22.720688,83,1654707.44,19936.23,14565.04,8522,102.67,48899.0,1,1.0,0.20243902439024392,19936.23421686747
C10860,21,High,High,Intermediate,2021-09-17,Australia,1461,19647,2025-09-16 18:10:22.721685,91,2251659.91,24743.52,17197.45,10232,112.44,29266.0,4,0.25,0.06228610540725531,24743.515494505496
C10861,47,High,High,Advanced,2025-08-21,Canada,27,46691,2025-09-16 18:10:22.721685,95,2029240.78,21360.43,15977.61,9514,100.15,46691.0,1,1.0,3.5185185185185186,21360.429263157894
C10862,58,Low,High,Intermediate,2021-01-17,USA,1704,35314,2025-09-16 18:10:22.722683,108,2338636.57,21654.04,13746.4,11516,106.63,45897.0,3,1.0,0.06338028169014084,21654.042314814815
C10863,55,Medium,Medium,Beginner,2025-07-18,Canada,61,27129,2025-09-16 18:10:22.722683,100,2008734.13,20087.34,14428.5,10287,102.87,27129.0,1,1.0,1.639344262295082,20087.3413
C10864,48,Low,Medium,Intermediate,2025-12-07,Canada,-81,40379,2025-09-16 18:10:22.723680,100,2079898.04,20798.98,16204.86,9368,93.68,40379.0,1,1.0,100.0,20798.9804
C10865,39,High,High,Beginner,2022-07-07,Australia,1168,12658,2025-09-16 18:10:22.723680,85,1597980.38,18799.77,15006.84,7690,90.47,31935.0,5,0.8,0.07277397260273973,18799.76917647059
C10866,37,Medium,Medium,Advanced,2021-05-09,Japan,1592,42733,2025-09-16 18:10:22.724678,87,1682785.45,19342.36,15357.9,8380,96.32,101108.0,17,0.35,0.05464824120603015,19342.361494252873
C10867,51,High,Medium,Intermediate,2022-04-18,Germany,1248,24755,2025-09-16 18:10:22.724678,105,2239782.21,21331.26,16659.78,10872,103.54,60773.0,9,0.56,0.08413461538461539,21331.259142857143
C10868,45,Medium,Medium,Intermediate,2021-08-28,Germany,1481,16329,2025-09-16 18:10:22.725676,94,1974499.83,21005.32,14841.34,9614,102.28,31766.0,4,0.75,0.06347062795408508,21005.317340425532
C10869,67,High,Very High,Advanced,2023-03-31,UK,901,42515,2025-09-16 18:10:22.725676,99,2096665.52,21178.44,16881.53,10358,104.63,50825.0,3,1.0,0.10987791342952276,21178.439595959597
C10870,44,Low,Medium,Advanced,2020-08-14,Canada,1860,15597,2025-09-16 18:10:22.726673,113,1994329.58,17648.93,13190.44,10049,88.93,80655.0,15,0.6,0.06075268817204301,17648.934336283186
C10871,70,Low,Low,Advanced,2025-07-21,USA,58,42326,2025-09-16 18:10:22.727784,113,2131529.12,18863.09,14385.11,10497,92.89,42326.0,1,1.0,1.9482758620689655,18863.089557522126
C10872,46,High,Very High,Beginner,2022-10-24,Canada,1059,22187,2025-09-16 18:10:22.728231,110,2264540.1,20586.73,15099.89,11254,102.31,49479.0,7,0.71,0.10387157695939565,20586.728181818184
C10873,46,Low,High,Advanced,2023-10-17,Germany,701,46446,2025-09-16 18:10:22.729268,86,1826593.25,21239.46,15346.45,9304,108.19,52177.0,2,1.0,0.12268188302425106,21239.456395348836
C10874,32,Medium,Low,Beginner,2020-04-10,Australia,1986,6587,2025-09-16 18:10:22.729268,81,1961852.06,24220.4,15572.5,9585,118.33,49038.0,14,0.71,0.04078549848942598,24220.39580246914
C10875,38,High,High,Advanced,2020-11-02,UK,1780,44467,2025-09-16 18:10:22.730264,92,1874940.91,20379.79,17313.25,9228,100.3,55643.0,3,1.0,0.051685393258426963,20379.7925
C10876,61,Low,Low,Intermediate,2024-07-14,Japan,430,48871,2025-09-16 18:10:22.730264,103,2071377.44,20110.46,14514.59,9965,96.75,48871.0,1,1.0,0.23953488372093024,20110.460582524272
C10877,45,Medium,High,Advanced,2020-02-06,Germany,2050,26909,2025-09-16 18:10:22.731262,112,2307824.78,20605.58,15874.57,11335,101.21,107650.0,21,0.57,0.054634146341463415,20605.57839285714
C10878,38,Medium,Very High,Intermediate,2022-05-05,Germany,1231,18896,2025-09-16 18:10:22.731262,114,2628425.58,23056.36,16033.04,11810,103.6,39268.0,7,0.43,0.0926076360682372,23056.364736842104
C10879,68,High,Very High,Intermediate,2022-12-23,USA,999,34850,2025-09-16 18:10:22.732259,86,1791709.17,20833.83,16871.62,8535,99.24,41039.0,3,0.33,0.08608608608608609,20833.827558139536
C10880,18,Low,Very High,Beginner,2020-09-03,Canada,1840,5836,2025-09-16 18:10:22.733256,82,1793755.07,21875.06,14331.04,8566,104.46,53896.96,15,0.47,0.04456521739130435,21875.061829268292
C10881,35,Medium,Medium,Advanced,2021-10-12,UK,1436,12576,2025-09-16 18:10:22.733256,103,2207792.17,21434.88,15888.18,10438,101.34,26874.0,7,0.43,0.07172701949860724,21434.875436893202
C10882,54,Medium,High,Beginner,2023-02-08,Japan,952,49625,2025-09-16 18:10:22.734253,84,1841222.2,21919.31,17644.65,7905,94.11,59217.0,4,0.5,0.08823529411764706,21919.311904761904
C10883,42,Medium,Very High,Advanced,2020-01-21,UK,2066,48799,2025-09-16 18:10:22.734253,86,1810922.8,21057.24,17465.82,8342,97.0,76618.0,8,0.75,0.041626331074540175,21057.241860465117
C10884,32,Low,Low,Intermediate,2021-06-28,Germany,1542,44074,2025-09-16 18:10:22.735251,94,1870144.32,19895.15,15803.06,9116,96.98,53283.0,4,0.5,0.0609597924773022,19895.15234042553
C10885,62,High,Very High,Intermediate,2024-01-03,UK,623,40620,2025-09-16 18:10:22.735251,107,2494545.82,23313.51,15650.21,11754,109.85,42355.0,2,0.5,0.17174959871589085,23313.512336448595
C10886,67,Low,Very High,Beginner,2025-07-16,UK,63,10276,2025-09-16 18:10:22.736248,105,2224657.03,21187.21,15583.29,11138,106.08,10276.0,1,1.0,1.6666666666666667,21187.209809523807
C10887,43,Medium,Very High,Intermediate,2020-09-11,Japan,1832,13623,2025-09-16 18:10:22.737246,86,1964245.86,22840.07,16962.09,9548,111.02,64560.0,17,0.47,0.04694323144104803,22840.068139534884
