client_id,date,type,amount,transaction_month
C10722,2024-01-29,Withdrawal,182.0,2024-01
C10722,2023-02-11,Withdrawal,4924.0,2023-02
C10722,2024-01-16,Withdrawal,3253.0,2024-01
C10723,2022-12-29,Deposit,8089.0,2022-12
C10724,2020-06-21,Deposit,15918.0,2020-06
C10724,2023-09-19,Deposit,7510.0,2023-09
C10724,2021-12-02,Withdrawal,4995.0,2021-12
C10724,2021-01-27,Deposit,1576.0,2021-01
C10724,2020-12-30,Deposit,9694.0,2020-12
C10724,2023-12-30,Withdrawal,4070.0,2023-12
C10724,2023-12-23,Withdrawal,1669.0,2023-12
C10724,2023-10-06,Withdrawal,2011.0,2023-10
C10724,2025-04-20,Withdrawal,2525.0,2025-04
C10725,2024-12-18,Deposit,44186.0,2024-12
C10726,2021-12-23,Deposit,46251.0,2021-12
C10726,2023-03-15,Deposit,4367.0,2023-03
C10726,2022-09-14,Withdrawal,1153.0,2022-09
C10726,2023-02-23,Withdrawal,4024.0,2023-02
C10727,2024-05-21,Deposit,9897.0,2024-05
C10727,2024-11-03,Deposit,6974.0,2024-11
C10727,2024-06-20,Deposit,9810.0,2024-06
C10727,2025-06-16,Deposit,5626.0,2025-06
C10728,2023-07-09,Deposit,10692.0,2023-07
C10729,2020-11-23,Deposit,28096.0,2020-11
C10729,2021-10-17,Deposit,9536.0,2021-10
C10729,2025-07-29,Withdrawal,2413.0,2025-07
C10729,2022-05-05,Withdrawal,1334.0,2022-05
C10729,2021-01-09,Withdrawal,2999.0,2021-01
C10729,2025-07-04,Withdrawal,1093.0,2025-07
C10729,2021-08-28,Deposit,7013.0,2021-08
C10730,2024-03-01,Deposit,34868.0,2024-03
C10730,2025-01-19,Withdrawal,2343.0,2025-01
C10730,2025-03-15,Deposit,4259.0,2025-03
C10730,2024-08-15,Withdrawal,4212.0,2024-08
C10731,2022-11-23,Deposit,17815.0,2022-11
C10731,2024-11-17,Withdrawal,805.0,2024-11
C10731,2025-03-20,Deposit,1135.0,2025-03
C10731,2023-02-09,Deposit,4922.0,2023-02
C10731,2024-03-09,Withdrawal,3519.0,2024-03
C10731,2023-04-05,Deposit,9460.0,2023-04
C10731,2025-04-29,Withdrawal,3221.0,2025-04
C10731,2023-05-22,Deposit,147.0,2023-05
C10731,2023-01-09,Withdrawal,1508.0,2023-01
C10732,2023-10-14,Deposit,25100.0,2023-10
C10732,2024-04-27,Deposit,4916.0,2024-04
C10733,2020-11-05,Deposit,49462.0,2020-11
C10733,2020-11-14,Deposit,2033.0,2020-11
C10733,2022-10-05,Deposit,4727.0,2022-10
C10733,2022-11-21,Withdrawal,1979.0,2022-11
C10733,2023-10-17,Deposit,9571.0,2023-10
C10733,2022-02-09,Withdrawal,4314.0,2022-02
C10733,2023-07-11,Withdrawal,3324.0,2023-07
C10733,2023-11-12,Withdrawal,913.0,2023-11
C10733,2021-06-24,Withdrawal,1109.0,2021-06
C10733,2021-05-23,Withdrawal,1699.0,2021-05
C10733,2022-12-16,Withdrawal,3936.0,2022-12
C10733,2021-02-26,Withdrawal,268.0,2021-02
C10733,2023-11-19,Deposit,331.0,2023-11
C10733,2025-05-08,Withdrawal,1608.0,2025-05
C10733,2024-12-16,Withdrawal,1899.0,2024-12
C10733,2021-08-26,Withdrawal,4750.0,2021-08
C10733,2024-03-19,Withdrawal,3987.0,2024-03
C10734,2022-10-01,Deposit,32819.0,2022-10
C10734,2024-04-04,Deposit,421.0,2024-04
C10734,2024-01-19,Deposit,6607.0,2024-01
C10734,2024-12-15,Deposit,3345.0,2024-12
C10734,2024-12-27,Withdrawal,3294.0,2024-12
C10734,2023-07-08,Withdrawal,1575.0,2023-07
C10734,2025-05-19,Withdrawal,1706.0,2025-05
C10734,2024-04-05,Deposit,4714.0,2024-04
C10735,2023-06-22,Deposit,31242.0,2023-06
C10735,2024-05-17,Withdrawal,1341.0,2024-05
C10735,2025-07-01,Withdrawal,2408.0,2025-07
C10735,2024-04-08,Deposit,1249.0,2024-04
C10735,2023-10-28,Withdrawal,2783.0,2023-10
C10735,2025-03-18,Deposit,9039.0,2025-03
C10735,2025-07-31,Withdrawal,2581.0,2025-07
C10736,2023-05-14,Deposit,21253.0,2023-05
C10736,2024-06-18,Deposit,6401.0,2024-06
C10736,2025-05-09,Deposit,2699.0,2025-05
C10736,2023-08-07,Deposit,3471.0,2023-08
C10737,2025-04-09,Deposit,38485.0,2025-04
C10738,2023-06-28,Deposit,15018.0,2023-06
C10739,2024-08-19,Deposit,39224.0,2024-08
C10739,2025-09-03,Withdrawal,4021.0,2025-09
C10739,2025-06-04,Withdrawal,2260.0,2025-06
C10739,2025-08-07,Withdrawal,116.0,2025-08
C10740,2025-08-12,Deposit,43016.0,2025-08
C10740,2025-09-07,Deposit,5790.0,2025-09
C10741,2023-12-03,Deposit,35261.0,2023-12
C10742,2023-06-06,Deposit,20696.0,2023-06
C10742,2023-09-09,Withdrawal,4126.0,2023-09
C10742,2024-07-19,Withdrawal,2516.0,2024-07
C10742,2023-08-17,Deposit,8195.0,2023-08
C10742,2023-11-08,Withdrawal,2534.0,2023-11
C10742,2025-05-27,Withdrawal,479.0,2025-05
C10742,2025-08-11,Withdrawal,3054.0,2025-08
C10743,2025-05-25,Deposit,17992.0,2025-05
C10744,2025-10-07,Deposit,17738.0,2025-10
C10745,2022-08-02,Deposit,22435.0,2022-08
C10745,2022-10-23,Deposit,4815.0,2022-10
C10745,2024-11-05,Withdrawal,2610.0,2024-11
C10745,2023-02-27,Withdrawal,1518.0,2023-02
C10746,2023-07-29,Deposit,41934.0,2023-07
C10746,2024-10-18,Withdrawal,221.0,2024-10
C10746,2024-08-08,Deposit,4810.0,2024-08
C10747,2023-11-10,Deposit,37455.0,2023-11
C10748,2022-02-16,Deposit,45347.0,2022-02
C10748,2023-02-23,Deposit,3520.0,2023-02
C10748,2022-08-02,Withdrawal,2646.0,2022-08
C10748,2022-12-13,Withdrawal,4380.0,2022-12
C10748,2025-01-31,Withdrawal,630.0,2025-01
C10748,2025-06-11,Withdrawal,2012.0,2025-06
C10748,2022-05-10,Withdrawal,1897.0,2022-05
C10748,2023-03-18,Deposit,3712.0,2023-03
C10748,2023-04-07,Withdrawal,4041.0,2023-04
C10749,2023-01-21,Deposit,48864.0,2023-01
C10749,2024-09-11,Withdrawal,3775.0,2024-09
C10750,2023-02-26,Deposit,34581.0,2023-02
C10750,2025-01-22,Deposit,6249.0,2025-01
C10750,2024-03-18,Withdrawal,2051.0,2024-03
C10750,2024-04-22,Withdrawal,4041.0,2024-04
C10750,2025-06-01,Withdrawal,4124.0,2025-06
C10750,2024-12-13,Deposit,7094.0,2024-12
C10750,2024-03-08,Deposit,6642.0,2024-03
C10750,2023-04-13,Withdrawal,1148.0,2023-04
C10750,2025-03-31,Withdrawal,1078.0,2025-03
C10751,2022-09-01,Deposit,39109.0,2022-09
C10751,2023-05-01,Withdrawal,2503.0,2023-05
C10752,2023-04-16,Deposit,31546.0,2023-04
C10752,2023-11-16,Deposit,5617.0,2023-11
C10752,2023-11-24,Deposit,2380.0,2023-11
C10753,2024-03-19,Deposit,34086.0,2024-03
C10753,2025-04-21,Deposit,928.0,2025-04
C10753,2024-12-24,Withdrawal,2663.0,2024-12
C10753,2024-07-16,Withdrawal,909.0,2024-07
C10753,2024-07-10,Deposit,9672.0,2024-07
C10753,2025-02-09,Withdrawal,1743.0,2025-02
C10753,2025-03-14,Withdrawal,266.0,2025-03
C10753,2025-04-15,Deposit,1261.0,2025-04
C10754,2021-11-16,Deposit,36920.0,2021-11
C10754,2023-07-16,Withdrawal,393.0,2023-07
C10754,2024-07-26,Deposit,6226.0,2024-07
C10754,2023-03-17,Withdrawal,2091.0,2023-03
C10754,2025-09-13,Deposit,9730.0,2025-09
C10754,2023-09-21,Deposit,7617.0,2023-09
C10755,2021-10-13,Deposit,35961.0,2021-10
C10755,2024-04-23,Withdrawal,3627.0,2024-04
C10755,2022-03-21,Withdrawal,4754.0,2022-03
C10755,2021-10-16,Deposit,6526.0,2021-10
C10755,2025-02-12,Deposit,3057.0,2025-02
C10755,2025-09-10,Withdrawal,1730.0,2025-09
C10755,2022-10-16,Withdrawal,4608.0,2022-10
C10755,2024-10-17,Deposit,1931.0,2024-10
C10755,2022-02-09,Deposit,9172.0,2022-02
C10756,2022-01-06,Deposit,31251.0,2022-01
C10756,2025-03-09,Withdrawal,2614.0,2025-03
C10756,2022-10-16,Deposit,3860.0,2022-10
C10756,2023-08-28,Withdrawal,2879.0,2023-08
C10756,2024-12-12,Deposit,8893.0,2024-12
C10756,2022-02-23,Withdrawal,4345.0,2022-02
C10756,2025-04-15,Withdrawal,1182.0,2025-04
C10756,2023-03-23,Deposit,2495.0,2023-03
C10756,2023-01-09,Withdrawal,4410.0,2023-01
C10756,2022-02-13,Withdrawal,3178.0,2022-02
C10756,2022-11-03,Deposit,3005.0,2022-11
C10756,2024-07-29,Withdrawal,2626.0,2024-07
C10756,2024-09-28,Deposit,9149.0,2024-09
C10756,2022-08-20,Withdrawal,2050.0,2022-08
C10757,2023-01-21,Deposit,5753.0,2023-01
C10757,2024-06-27,Deposit,6650.0,2024-06
C10757,2025-08-16,Withdrawal,3847.0,2025-08
C10757,2024-01-19,Deposit,1533.0,2024-01
C10758,2023-08-09,Deposit,14627.0,2023-08
C10758,2024-06-25,Withdrawal,3682.0,2024-06
C10759,2020-09-16,Deposit,32690.0,2020-09
C10759,2023-11-18,Deposit,2016.0,2023-11
C10759,2023-11-30,Deposit,8566.0,2023-11
C10759,2022-09-02,Deposit,3729.0,2022-09
C10759,2020-09-24,Withdrawal,3830.0,2020-09
C10759,2021-01-17,Withdrawal,4152.0,2021-01
C10759,2024-08-06,Withdrawal,925.0,2024-08
C10759,2025-07-14,Deposit,638.0,2025-07
C10759,2023-05-07,Deposit,1992.0,2023-05
C10759,2021-10-03,Withdrawal,416.0,2021-10
C10759,2025-07-17,Withdrawal,1892.0,2025-07
C10759,2024-05-01,Deposit,4450.0,2024-05
C10760,2023-02-17,Deposit,38634.0,2023-02
C10760,2024-09-15,Deposit,8812.0,2024-09
C10760,2025-05-05,Deposit,6570.0,2025-05
C10760,2023-04-24,Deposit,3347.0,2023-04
C10760,2023-12-18,Withdrawal,3388.0,2023-12
C10760,2023-08-20,Withdrawal,3145.0,2023-08
C10760,2024-11-05,Withdrawal,1898.0,2024-11
C10761,2023-09-24,Deposit,36084.0,2023-09
C10761,2024-04-13,Deposit,4479.0,2024-04
C10762,2023-12-02,Deposit,7551.0,2023-12
C10762,2025-09-16,Withdrawal,4437.0,2025-09
C10762,2024-11-11,Deposit,5710.0,2024-11
C10762,2024-08-18,Withdrawal,4673.0,2024-08
C10763,2023-04-07,Deposit,22608.0,2023-04
C10763,2025-05-02,Withdrawal,1175.0,2025-05
C10763,2024-12-22,Withdrawal,2779.0,2024-12
C10763,2023-08-07,Deposit,6835.0,2023-08
C10764,2025-02-27,Deposit,48427.0,2025-02
C10764,2025-06-16,Deposit,5341.0,2025-06
C10764,2025-03-31,Withdrawal,4029.0,2025-03
C10764,2025-06-18,Withdrawal,3866.0,2025-06
C10765,2024-02-20,Deposit,37750.0,2024-02
C10765,2025-02-18,Withdrawal,686.0,2025-02
C10765,2025-08-08,Deposit,4394.0,2025-08
C10765,2024-05-24,Deposit,6849.0,2024-05
C10765,2025-06-26,Withdrawal,3608.0,2025-06
C10765,2025-06-16,Withdrawal,516.0,2025-06
C10765,2025-05-03,Withdrawal,2943.0,2025-05
C10766,2021-11-23,Deposit,36218.0,2021-11
C10767,2024-08-17,Deposit,36237.0,2024-08
C10767,2024-11-26,Deposit,553.0,2024-11
C10767,2025-07-18,Withdrawal,4168.0,2025-07
C10767,2025-03-05,Withdrawal,234.0,2025-03
C10767,2025-07-13,Deposit,9898.0,2025-07
C10767,2025-05-05,Deposit,1837.0,2025-05
C10768,2025-06-18,Deposit,35765.0,2025-06
C10769,2022-04-23,Deposit,39318.0,2022-04
C10769,2024-09-29,Withdrawal,978.0,2024-09
C10769,2025-08-19,Deposit,6352.0,2025-08
C10769,2023-03-25,Withdrawal,784.0,2023-03
C10769,2024-10-04,Deposit,3200.0,2024-10
C10769,2024-05-10,Withdrawal,2356.0,2024-05
C10770,2020-02-26,Deposit,34104.0,2020-02
C10770,2022-05-28,Deposit,6208.0,2022-05
C10770,2023-08-03,Withdrawal,2358.0,2023-08
C10770,2021-09-11,Withdrawal,2555.0,2021-09
C10770,2020-06-01,Withdrawal,596.0,2020-06
C10770,2023-11-28,Withdrawal,1384.0,2023-11
C10770,2021-08-28,Deposit,6003.0,2021-08
C10770,2025-08-29,Deposit,4206.0,2025-08
C10770,2025-01-08,Deposit,5670.0,2025-01
C10770,2025-02-13,Withdrawal,3501.0,2025-02
C10770,2022-11-06,Deposit,2312.0,2022-11
C10770,2025-01-20,Withdrawal,1797.0,2025-01
C10770,2020-11-12,Withdrawal,2197.0,2020-11
C10771,2025-06-13,Deposit,17772.0,2025-06
C10771,2025-08-15,Deposit,8492.0,2025-08
C10772,2024-11-19,Deposit,43419.0,2024-11
C10773,2020-05-29,Deposit,18307.0,2020-05
C10773,2022-10-09,Deposit,9610.0,2022-10
C10773,2025-07-09,Withdrawal,2368.0,2025-07
C10773,2022-08-02,Deposit,2135.0,2022-08
C10773,2025-06-19,Withdrawal,3800.0,2025-06
C10773,2021-04-29,Deposit,5842.0,2021-04
C10773,2025-05-15,Withdrawal,1757.0,2025-05
C10773,2025-04-10,Withdrawal,808.0,2025-04
C10773,2021-01-20,Deposit,101.0,2021-01
C10773,2025-07-21,Deposit,5162.0,2025-07
C10773,2023-02-04,Withdrawal,1298.0,2023-02
C10773,2022-09-19,Deposit,4791.0,2022-09
C10773,2021-09-15,Withdrawal,692.0,2021-09
C10773,2022-03-17,Withdrawal,4824.0,2022-03
C10774,2022-11-02,Deposit,45798.0,2022-11
C10774,2024-11-24,Deposit,2790.0,2024-11
C10774,2023-02-01,Deposit,6752.0,2023-02
C10774,2024-12-16,Deposit,719.0,2024-12
C10774,2024-10-02,Withdrawal,1821.0,2024-10
C10775,2021-09-09,Deposit,31794.0,2021-09
C10775,2024-04-05,Deposit,7926.0,2024-04
C10776,2023-10-31,Deposit,27653.0,2023-10
C10776,2025-08-03,Deposit,8106.0,2025-08
C10776,2025-01-16,Deposit,8476.0,2025-01
C10776,2024-12-08,Withdrawal,554.0,2024-12
C10776,2024-11-11,Withdrawal,4381.0,2024-11
C10776,2024-09-18,Withdrawal,3657.0,2024-09
C10777,2022-03-30,Deposit,12089.0,2022-03
C10777,2024-03-21,Withdrawal,539.0,2024-03
C10777,2024-11-23,Withdrawal,2420.0,2024-11
C10777,2023-01-29,Deposit,4480.0,2023-01
C10777,2024-02-26,Deposit,4629.0,2024-02
C10777,2024-02-21,Withdrawal,532.0,2024-02
C10777,2025-05-25,Deposit,889.0,2025-05
C10777,2023-12-14,Withdrawal,898.0,2023-12
C10777,2023-06-27,Withdrawal,1551.0,2023-06
C10777,2022-06-07,Withdrawal,3294.0,2022-06
C10777,2023-07-23,Withdrawal,290.0,2023-07
C10778,2025-04-04,Deposit,13802.0,2025-04
C10778,2025-06-04,Withdrawal,1024.0,2025-06
C10778,2025-05-14,Deposit,4088.0,2025-05
C10778,2025-07-21,Withdrawal,4247.0,2025-07
C10778,2025-06-07,Withdrawal,2400.0,2025-06
C10779,2020-09-16,Deposit,24740.0,2020-09
C10779,2024-04-15,Withdrawal,3414.0,2024-04
C10779,2022-10-21,Withdrawal,4409.0,2022-10
C10779,2025-07-06,Deposit,5592.0,2025-07
C10779,2020-10-27,Deposit,3985.0,2020-10
C10780,2022-02-22,Deposit,10760.0,2022-02
C10780,2024-11-16,Deposit,7287.0,2024-11
C10780,2025-06-18,Deposit,9298.0,2025-06
C10780,2023-09-04,Deposit,4185.0,2023-09
C10780,2022-08-27,Withdrawal,2554.0,2022-08
C10780,2025-03-17,Withdrawal,4743.0,2025-03
C10780,2023-03-25,Deposit,1603.0,2023-03
C10780,2023-07-28,Deposit,7899.0,2023-07
C10781,2020-11-12,Deposit,40324.0,2020-11
C10781,2023-08-22,Deposit,9588.0,2023-08
C10781,2022-03-19,Withdrawal,3454.0,2022-03
C10781,2024-02-10,Withdrawal,4551.0,2024-02
C10781,2022-09-24,Deposit,7203.0,2022-09
C10781,2021-11-25,Withdrawal,3838.0,2021-11
C10781,2025-03-08,Withdrawal,2032.0,2025-03
C10781,2022-08-20,Deposit,3888.0,2022-08
C10781,2023-11-10,Withdrawal,199.0,2023-11
C10781,2024-06-16,Withdrawal,4423.0,2024-06
C10781,2024-11-23,Deposit,5236.0,2024-11
C10781,2021-11-11,Deposit,9773.0,2021-11
C10782,2024-03-20,Deposit,24445.0,2024-03
C10782,2024-06-17,Withdrawal,3008.0,2024-06
C10782,2025-05-02,Deposit,9444.0,2025-05
C10782,2024-06-03,Deposit,703.0,2024-06
C10782,2024-06-15,Deposit,3911.0,2024-06
C10783,2024-02-11,Deposit,16685.0,2024-02
C10783,2024-09-05,Deposit,9478.0,2024-09
C10783,2024-04-27,Deposit,3204.0,2024-04
C10784,2020-08-02,Deposit,22442.0,2020-08
C10784,2024-12-07,Withdrawal,4123.0,2024-12
C10784,2021-12-26,Deposit,2907.0,2021-12
C10784,2021-09-02,Deposit,3333.0,2021-09
C10784,2022-01-29,Deposit,8226.0,2022-01
C10784,2025-05-21,Deposit,7729.0,2025-05
C10784,2025-05-14,Deposit,6344.0,2025-05
C10784,2024-07-13,Withdrawal,4330.0,2024-07
C10784,2020-12-18,Withdrawal,2777.0,2020-12
C10784,2025-01-07,Deposit,9560.0,2025-01
C10784,2022-10-24,Withdrawal,3831.0,2022-10
C10784,2021-04-14,Deposit,8477.0,2021-04
C10784,2021-12-06,Deposit,801.0,2021-12
C10784,2025-04-27,Deposit,4730.0,2025-04
C10784,2025-03-04,Withdrawal,3501.0,2025-03
C10784,2023-10-27,Withdrawal,4162.0,2023-10
C10785,2020-07-20,Deposit,13237.0,2020-07
C10786,2025-07-07,Deposit,22464.0,2025-07
C10787,2025-12-12,Deposit,43209.0,2025-12
C10788,2020-12-02,Deposit,39941.0,2020-12
C10788,2024-10-27,Withdrawal,3247.0,2024-10
C10789,2020-07-30,Deposit,18529.0,2020-07
C10789,2024-05-03,Deposit,6711.0,2024-05
C10789,2023-09-07,Deposit,1301.0,2023-09
C10789,2020-10-08,Withdrawal,2203.0,2020-10
C10789,2023-09-10,Withdrawal,2733.0,2023-09
C10789,2022-02-24,Deposit,4366.0,2022-02
C10790,2022-07-29,Deposit,21044.0,2022-07
C10790,2022-11-11,Deposit,7970.0,2022-11
C10790,2022-12-03,Withdrawal,3934.0,2022-12
C10790,2025-08-23,Deposit,2048.0,2025-08
C10790,2023-06-14,Withdrawal,3702.0,2023-06
C10790,2022-10-25,Deposit,7156.0,2022-10
C10790,2024-04-06,Withdrawal,4706.0,2024-04
C10790,2023-02-03,Deposit,7125.0,2023-02
C10790,2024-08-08,Deposit,8775.0,2024-08
C10790,2025-06-21,Withdrawal,3466.0,2025-06
C10790,2025-08-28,Withdrawal,4383.0,2025-08
C10790,2024-04-17,Withdrawal,2702.0,2024-04
C10791,2024-08-23,Deposit,39432.0,2024-08
C10791,2025-06-12,Deposit,2551.0,2025-06
C10791,2025-02-12,Withdrawal,2504.0,2025-02
C10791,2025-03-17,Deposit,8434.0,2025-03
C10791,2025-07-25,Withdrawal,1371.0,2025-07
C10791,2025-05-28,Withdrawal,3170.0,2025-05
C10791,2024-10-29,Deposit,8972.0,2024-10
C10792,2022-04-19,Deposit,47371.0,2022-04
C10792,2025-02-02,Withdrawal,4639.0,2025-02
C10792,2024-11-29,Withdrawal,198.0,2024-11
C10793,2020-07-05,Deposit,6481.0,2020-07
C10793,2023-04-18,Withdrawal,2957.0,2023-04
C10793,2025-09-05,Withdrawal,1899.0,2025-09
C10793,2023-01-26,Withdrawal,1300.0,2023-01
C10793,2021-10-04,Deposit,8000.0,2021-10
C10793,2021-08-28,Withdrawal,1065.0,2021-08
C10793,2023-01-20,Withdrawal,4326.0,2023-01
C10794,2025-03-16,Deposit,32927.0,2025-03
C10795,2022-09-07,Deposit,9827.0,2022-09
C10796,2024-09-25,Deposit,30849.0,2024-09
C10797,2021-01-15,Deposit,20809.0,2021-01
C10797,2022-10-05,Withdrawal,1236.0,2022-10
C10797,2023-03-21,Withdrawal,1676.0,2023-03
C10797,2021-03-06,Deposit,4312.0,2021-03
C10797,2021-12-07,Withdrawal,1385.0,2021-12
C10797,2025-05-21,Withdrawal,1013.0,2025-05
C10797,2025-04-07,Withdrawal,2369.0,2025-04
C10797,2023-12-20,Deposit,6033.0,2023-12
C10797,2022-12-14,Deposit,9434.0,2022-12
C10797,2022-12-25,Withdrawal,4900.0,2022-12
C10797,2024-02-09,Withdrawal,3702.0,2024-02
C10798,2023-05-17,Deposit,38177.0,2023-05
C10798,2024-08-07,Withdrawal,1673.0,2024-08
C10798,2024-04-21,Deposit,2034.0,2024-04
C10798,2025-06-25,Withdrawal,1174.0,2025-06
C10798,2023-05-30,Withdrawal,4520.0,2023-05
C10798,2024-04-07,Deposit,783.0,2024-04
C10799,2020-03-05,Deposit,35323.0,2020-03
C10799,2020-11-29,Deposit,7939.0,2020-11
C10800,2024-12-01,Deposit,45798.0,2024-12
C10800,2025-06-03,Deposit,4220.0,2025-06
C10801,2024-08-19,Deposit,16901.0,2024-08
C10801,2024-08-23,Deposit,5339.0,2024-08
C10802,2023-01-17,Deposit,23740.0,2023-01
C10802,2024-07-04,Withdrawal,334.0,2024-07
C10802,2023-05-02,Withdrawal,4939.0,2023-05
C10802,2024-12-18,Deposit,3886.0,2024-12
C10802,2024-03-05,Deposit,304.0,2024-03
C10802,2023-01-26,Deposit,6038.0,2023-01
C10802,2023-05-20,Withdrawal,4662.0,2023-05
C10802,2024-03-30,Withdrawal,4472.0,2024-03
C10802,2024-01-06,Withdrawal,4447.0,2024-01
C10802,2023-03-13,Withdrawal,3371.0,2023-03
C10802,2025-04-09,Deposit,8355.0,2025-04
C10803,2020-11-20,Deposit,44285.0,2020-11
C10803,2022-07-23,Deposit,2378.0,2022-07
C10803,2023-05-18,Withdrawal,3001.0,2023-05
C10803,2023-04-16,Deposit,6418.0,2023-04
C10804,2021-04-30,Deposit,46446.0,2021-04
C10804,2021-08-22,Deposit,6246.0,2021-08
C10804,2025-01-25,Withdrawal,4249.0,2025-01
C10804,2021-07-05,Deposit,4360.0,2021-07
C10804,2025-08-29,Deposit,4257.0,2025-08
C10805,2022-05-15,Deposit,14580.0,2022-05
C10805,2023-09-20,Withdrawal,2108.0,2023-09
C10805,2022-07-12,Deposit,9641.0,2022-07
C10805,2023-08-03,Withdrawal,1200.0,2023-08
C10805,2025-01-07,Withdrawal,4996.0,2025-01
C10805,2025-05-14,Withdrawal,2887.0,2025-05
C10805,2024-03-07,Withdrawal,2379.0,2024-03
C10805,2023-03-07,Deposit,5228.0,2023-03
C10805,2022-09-27,Withdrawal,3056.0,2022-09
C10805,2022-08-24,Withdrawal,2502.0,2022-08
C10805,2025-08-09,Withdrawal,4941.0,2025-08
C10805,2022-05-21,Withdrawal,3587.0,2022-05
C10806,2024-03-26,Deposit,12866.0,2024-03
C10806,2024-12-22,Withdrawal,1546.0,2024-12
C10807,2021-02-24,Deposit,46240.0,2021-02
C10807,2022-03-07,Withdrawal,413.0,2022-03
C10807,2023-07-10,Deposit,6282.0,2023-07
C10807,2023-01-08,Deposit,2840.0,2023-01
C10807,2021-07-14,Withdrawal,1239.0,2021-07
C10808,2023-11-23,Deposit,15097.0,2023-11
C10808,2025-02-21,Withdrawal,2572.0,2025-02
C10808,2024-12-30,Withdrawal,4641.0,2024-12
C10808,2025-04-05,Withdrawal,1994.0,2025-04
C10809,2023-02-17,Deposit,15678.0,2023-02
C10809,2025-07-20,Deposit,6629.0,2025-07
C10810,2023-12-26,Deposit,46614.0,2023-12
C10810,2024-10-11,Withdrawal,1527.0,2024-10
C10810,2024-11-06,Withdrawal,2473.0,2024-11
C10811,2024-10-02,Deposit,23837.0,2024-10
C10811,2025-06-28,Deposit,3661.0,2025-06
C10811,2025-02-23,Deposit,6084.0,2025-02
C10812,2025-11-21,Deposit,40585.0,2025-11
C10813,2023-12-17,Deposit,29134.0,2023-12
C10813,2025-05-01,Withdrawal,3964.0,2025-05
C10813,2025-06-14,Deposit,7474.0,2025-06
C10813,2024-05-12,Deposit,7775.0,2024-05
C10814,2022-07-22,Deposit,39276.0,2022-07
C10814,2022-10-04,Deposit,6662.0,2022-10
C10814,2025-09-09,Withdrawal,1966.0,2025-09
C10814,2022-08-27,Deposit,632.0,2022-08
C10814,2022-11-29,Withdrawal,878.0,2022-11
C10814,2024-07-04,Withdrawal,3195.0,2024-07
C10815,2023-03-10,Deposit,24319.0,2023-03
C10815,2025-02-19,Withdrawal,3503.0,2025-02
C10815,2025-03-08,Withdrawal,574.0,2025-03
C10815,2024-04-06,Withdrawal,3394.0,2024-04
C10815,2023-10-29,Deposit,7532.0,2023-10
C10815,2024-06-11,Deposit,3904.0,2024-06
C10815,2025-06-16,Deposit,3385.0,2025-06
C10815,2023-08-04,Withdrawal,2460.0,2023-08
C10815,2023-07-13,Deposit,8585.0,2023-07
C10816,2020-09-26,Deposit,20369.0,2020-09
C10816,2022-08-02,Withdrawal,1129.0,2022-08
C10816,2022-06-05,Deposit,2521.0,2022-06
C10816,2023-07-08,Deposit,3396.0,2023-07
C10816,2023-08-25,Withdrawal,644.0,2023-08
C10816,2023-10-22,Deposit,8078.0,2023-10
C10816,2022-02-08,Deposit,3001.0,2022-02
C10817,2024-07-09,Deposit,11129.0,2024-07
C10817,2025-08-17,Withdrawal,2599.0,2025-08
C10817,2025-07-07,Deposit,7979.0,2025-07
C10817,2024-11-14,Deposit,8969.0,2024-11
C10818,2022-07-03,Deposit,40254.0,2022-07
C10818,2023-12-06,Withdrawal,1228.0,2023-12
C10818,2025-04-05,Deposit,6666.0,2025-04
C10818,2022-11-24,Deposit,8671.0,2022-11
C10818,2024-06-25,Withdrawal,3851.0,2024-06
C10818,2025-06-02,Deposit,7405.0,2025-06
C10818,2024-05-02,Withdrawal,1787.0,2024-05
C10818,2025-02-16,Withdrawal,2080.0,2025-02
C10818,2023-04-21,Withdrawal,1595.0,2023-04
C10818,2024-04-28,Withdrawal,1632.0,2024-04
C10819,2025-01-16,Deposit,27623.0,2025-01
C10819,2025-06-17,Withdrawal,3460.0,2025-06
C10819,2025-06-10,Withdrawal,3884.0,2025-06
C10820,2024-08-15,Deposit,34362.0,2024-08
C10820,2024-11-14,Deposit,8389.0,2024-11
C10820,2024-08-31,Withdrawal,2470.0,2024-08
C10820,2024-09-19,Deposit,2468.0,2024-09
C10820,2025-06-30,Withdrawal,2398.0,2025-06
C10821,2020-03-21,Deposit,28630.0,2020-03
C10822,2023-06-07,Deposit,23286.0,2023-06
C10822,2024-07-01,Withdrawal,3934.0,2024-07
C10822,2025-02-27,Deposit,3772.0,2025-02
C10822,2024-10-08,Withdrawal,4886.0,2024-10
C10822,2024-09-05,Deposit,3499.0,2024-09
C10822,2024-02-29,Deposit,1535.0,2024-02
C10822,2023-06-27,Deposit,7216.0,2023-06
C10822,2024-01-25,Withdrawal,117.0,2024-01
C10822,2024-04-03,Deposit,8656.0,2024-04
C10822,2025-06-04,Deposit,1939.0,2025-06
C10823,2022-11-10,Deposit,11059.0,2022-11
C10823,2024-05-21,Withdrawal,3702.0,2024-05
C10823,2024-02-02,Withdrawal,1442.0,2024-02
C10823,2023-04-01,Deposit,3745.0,2023-04
C10823,2025-06-17,Withdrawal,2615.0,2025-06
C10823,2025-08-01,Deposit,7605.0,2025-08
C10823,2025-03-08,Deposit,9812.0,2025-03
