client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade,cluster,volatility_score,activity_score,size_score,behavioral_risk_score
C10809,51,Low,Low,Advanced,2023-02-17,Australia,943,15678,2025-09-16 18:10:22.692120,115,2192173.57,19062.38,16067.32,10670,92.78,22307.0,2,1.0,0.1219512195121951,19062.37886956521,0,0.84288110928436,1.4931996786511077,-1.2341161556603788,5.433304330925362
C10810,35,Low,Medium,Intermediate,2023-12-26,Canada,631,46614,2025-09-16 18:10:22.692120,113,2188988.66,19371.58,13303.61,11435,101.19,50614.0,3,0.33,0.179080824088748,19371.581061946905,2,0.6867591595522926,1.2941063881642934,-1.0495255477572367,5.275850197465204
C10811,43,Medium,Very High,Intermediate,2024-10-02,Canada,350,23837,2025-09-16 18:10:22.693118,106,2045708.31,19299.14,14386.43,10067,94.97,33582.0,3,1.0,0.3028571428571429,19299.135,1,0.7454440975090082,0.597279871460443,-1.0927718079011697,4.6470586199141515
C10812,55,Medium,Very High,Intermediate,2025-11-21,Germany,-65,40585,2025-09-16 18:10:22.693118,94,1749015.67,18606.55,13897.96,8961,95.33,40585.0,1,1.0,94.0,18606.54968085106,3,0.7469391155265216,-0.597279871460443,-1.5062440237085333,3.16453011017795
C10813,33,Medium,Low,Intermediate,2023-12-17,Germany,640,29134,2025-09-16 18:10:22.694818,98,1879026.1,19173.74,13986.32,9219,94.07,48347.0,4,0.75,0.153125,19173.735714285714,2,0.7294518440325153,-0.19909329048681434,-1.1676348810934514,3.828315212469367
C10814,18,High,Low,Beginner,2022-07-22,Japan,1153,39276,2025-09-16 18:10:22.695817,93,1373555.95,14769.42,11692.13,7439,79.99,52609.0,6,0.5,0.0806591500433651,14769.4188172043,1,0.7916444924716068,-0.6968265167038502,-3.796988394029948,1.0
C10815,68,High,Medium,Beginner,2023-03-10,UK,922,24319,2025-09-16 18:10:22.696817,114,2525702.82,22155.29,15801.11,12046,105.67,57656.0,9,0.56,0.123644251626898,22155.28789473684,0,0.7131980669176526,1.3936530334077004,0.6123331880967544,6.925690958327182
C10816,22,Medium,Very High,Beginner,2020-09-26,Japan,1817,20369,2025-09-16 18:10:22.696817,107,2412518.74,22546.9,17153.6,11287,105.49,39138.0,7,0.71,0.0588882773802971,22546.904112149536,2,0.7607963844253532,0.6968265167038502,0.8461220883585571,6.542319378671806
C10817,50,High,Very High,Beginner,2024-07-09,Australia,435,11129,2025-09-16 18:10:22.697813,91,2175050.75,23901.66,19038.6,9694,106.53,30676.0,4,0.75,0.2091954022988505,23901.656593406595,0,0.7965388178059599,-0.8959198071906646,1.6549059562850117,5.851854387215944
C10818,62,Medium,Medium,Intermediate,2022-07-03,Japan,1172,40254,2025-09-16 18:10:22.697813,107,2317483.99,21658.73,16252.38,10412,97.31,75169.0,10,0.4,0.091296928327645,21658.72887850468,1,0.7503847178481841,0.6968265167038502,0.31588974611621035,6.043407628570119
C10819,42,High,High,Advanced,2025-01-16,UK,244,27623,2025-09-16 18:10:22.698810,101,2138095.36,21169.26,18625.11,9904,98.06,34967.0,3,0.33,0.4139344262295082,21169.26099009901,0,0.879818661587604,0.09954664524340717,0.023678993042630377,5.342019649408579
C10820,28,Low,Very High,Intermediate,2024-08-15,Japan,398,34362,2025-09-16 18:10:22.698810,97,2386276.42,24600.79,17141.45,11097,114.4,50087.0,5,0.6,0.2437185929648241,24600.787835051546,2,0.6967845341552039,-0.2986399357302215,2.0722825141870933,6.696135324843473
C10821,58,Low,Low,Intermediate,2020-03-21,UK,2006,28630,2025-09-16 18:10:22.699807,93,2066342.66,22218.74,18334.22,9366,100.71,28630.0,1,1.0,0.0463609172482552,22218.73827956989,1,0.8251692040142691,-0.6968265167038502,0.6502124703459603,5.134858802353246
C10822,24,Low,Very High,Intermediate,2023-06-07,Germany,833,23286,2025-09-16 18:10:22.699807,103,2118292.23,20565.94,17509.11,9229,89.6,58840.0,10,0.7,0.1236494597839135,20565.943980582524,2,0.8513644404291757,0.2986399357302215,-0.33649955016604793,5.167110709173677
C10823,24,High,Low,Advanced,2022-11-10,Germany,1042,11059,2025-09-16 18:10:22.700805,110,2389577.69,21723.43,18273.05,10542,95.84,52122.0,9,0.67,0.1055662188099808,21723.433545454543,2,0.8411678082144486,0.9954664524340717,0.3545152711205227,6.438415153437528
C10824,46,Low,Low,Beginner,2023-10-26,Japan,692,37537,2025-09-16 18:10:22.701803,109,2131486.81,19554.92,16237.73,9961,91.39,50584.0,5,0.6,0.157514450867052,19554.92486238532,1,0.8303654527863065,0.8959198071906646,-0.9400726303802597,5.141925194775587
C10825,55,High,High,Advanced,2024-09-18,Canada,364,25526,2025-09-16 18:10:22.701803,99,1925455.13,19449.04,16482.02,8784,88.73,27647.0,2,1.0,0.2719780219780219,19449.04171717172,1,0.8474464549407066,-0.09954664524340717,-1.0032823767087984,4.180730630589094
C10826,19,Medium,Very High,Advanced,2023-03-24,Germany,908,25378,2025-09-16 18:10:22.702800,96,2095871.13,21831.99,16081.27,9767,101.74,37983.0,3,1.0,0.105726872246696,21831.9909375,2,0.7365920376475071,-0.3981865809736287,0.41932496191601204,5.115641522879906
C10827,58,High,Low,Intermediate,2023-05-21,USA,850,36616,2025-09-16 18:10:22.702800,99,2208921.38,22312.34,16712.56,10237,103.4,60768.0,5,0.8,0.1164705882352941,22312.33717171717,1,0.749027668097564,-0.09954664524340717,0.7060911278483335,5.667335909549217
C10828,60,High,Very High,Intermediate,2024-01-09,Germany,617,24010,2025-09-16 18:10:22.703797,114,2262462.18,19846.16,15902.19,10986,96.37,24010.0,1,1.0,0.1847649918962723,19846.159473684213,0,0.8012728910781733,1.3936530334077004,-0.7662040383824872,5.734839223953871
C10829,51,Low,High,Intermediate,2025-05-06,Germany,134,8097,2025-09-16 18:10:22.703797,108,2325650.09,21533.8,17200.84,10287,95.25,8097.0,1,1.0,0.8059701492537313,21533.797129629627,0,0.7987833081016821,0.7963731619472574,0.24130726019984705,6.111107514610508
C10830,33,High,Very High,Intermediate,2021-12-29,Germany,1358,8243,2025-09-16 18:10:22.704794,97,2105540.6,21706.6,18527.81,9347,96.36,21353.0,7,0.43,0.0714285714285714,21706.604123711342,0,0.8535565219794903,-0.2986399357302215,0.3444678586657679,5.246361288622138
C10831,52,Medium,Very High,Beginner,2021-10-31,Australia,1417,17114,2025-09-16 18:10:22.704794,94,2047558.3,21782.54,19858.32,9130,97.13,28690.0,4,0.75,0.0663373323923782,21782.53510638298,0,0.9116622763001927,-0.597279871460443,0.3898035985239988,5.066230195883098
C10832,55,Low,High,Advanced,2020-09-13,Canada,1830,33946,2025-09-16 18:10:22.705791,110,2234570.59,20314.28,15399.09,10961,99.65,65924.0,10,0.3,0.0601092896174863,20314.27809090909,1,0.7580426182960952,0.9954664524340717,-0.4867391115661274,5.585388350581438
C10833,60,High,High,Advanced,2021-06-28,Japan,1542,17546,2025-09-16 18:10:22.705791,90,1926603.88,21406.71,14458.89,9795,108.83,61255.0,12,0.42,0.0583657587548638,21406.709777777774,0,0.6754372811141927,-0.9954664524340717,0.16543526680265982,4.2737394259796595
C10834,46,High,Low,Intermediate,2025-03-19,Germany,182,34660,2025-09-16 18:10:22.706790,93,2076050.11,22323.12,14327.68,9968,107.18,34660.0,1,1.0,0.510989010989011,22323.119462365597,1,0.6418314285816679,-0.6968265167038502,0.7125267253683711,5.023177075770993
C10835,65,Low,Low,Advanced,2025-07-28,Germany,51,40121,2025-09-16 18:10:22.706790,108,2225047.88,20602.3,15378.15,10981,101.68,40121.0,1,1.0,2.117647058823529,20602.295185185183,1,0.746428796784825,0.7963731619472574,-0.31479284090550996,5.549619454835577
C10836,49,Low,Medium,Advanced,2020-05-11,UK,1955,48758,2025-09-16 18:10:22.707787,85,1769733.34,20820.39,15469.63,8725,102.65,70344.0,7,0.29,0.0434782608695652,20820.39223529412,1,0.7430038534340615,-1.4931996786511077,-0.1845943749365702,3.553766406896873
C10837,52,Medium,Medium,Advanced,2020-06-22,USA,1913,15056,2025-09-16 18:10:22.707787,121,2823645.63,23335.91,18280.56,11874,98.13,34321.0,5,0.8,0.0632514375326711,23335.91429752066,0,0.7833660654330601,2.0904795501115507,1.317156485323814,8.283899296271722
C10838,45,Medium,High,Advanced,2021-05-19,USA,1582,10771,2025-09-16 18:10:22.708784,108,2266792.9,20988.82,15439.66,10640,98.52,32442.0,6,1.0,0.06826801517067,20988.82314814815,0,0.7356135313943328,0.7963731619472574,-0.08404264114250101,5.752577632908948
C10839,52,Medium,Medium,Intermediate,2022-02-12,Japan,1313,40453,2025-09-16 18:10:22.708784,112,2141233.21,19118.15,14277.88,10840,96.79,64243.0,8,0.25,0.0853008377760853,19118.153660714284,1,0.7468233066483942,1.194559742920886,-1.2008217888985473,5.099797650598914
C10840,33,Medium,Very High,Advanced,2023-01-18,Germany,973,13029,2025-09-16 18:10:22.710107,93,1951991.79,20989.16,14893.7,8910,95.81,25043.0,4,1.0,0.0955806783144912,20989.159032258063,2,0.709590093171904,-0.6968265167038502,-0.08383966311311196,4.350810511573034
C10841,67,Medium,Low,Beginner,2024-05-10,Australia,495,24090,2025-09-16 18:10:22.710107,101,2105236.1,20843.92,16451.04,9894,97.96,37374.0,4,0.5,0.204040404040404,20843.92178217822,1,0.78924885530169,0.09954664524340717,-0.1705471013144463,5.079207116773977
C10842,36,Low,Very High,Advanced,2025-04-02,USA,168,14267,2025-09-16 18:10:22.711455,90,2248873.92,24987.49,18292.32,9956,110.62,21907.0,2,1.0,0.5357142857142857,24987.488,0,0.7320591223848413,-0.9954664524340717,2.3031401729068377,6.2986863040892205
C10843,50,Medium,Medium,Advanced,2025-11-25,Japan,-69,26977,2025-09-16 18:10:22.712566,105,2132133.66,20306.03,16820.74,9731,92.68,26977.0,1,1.0,105.0,20306.03485714286,3,0.8283618215869869,0.49773322621703586,-0.4916643137498303,5.186421348416492
C10844,69,Low,High,Advanced,2021-05-17,USA,1584,13867,2025-09-16 18:10:22.712566,101,2147569.78,21263.07,15096.2,9885,97.87,57684.0,17,0.65,0.0637626262626262,21263.067128712868,0,0.7099727367684912,0.09954664524340717,0.07968301932786308,5.2369651960050305
C10845,38,Low,Medium,Beginner,2021-04-25,Canada,1606,20671,2025-09-16 18:10:22.713628,101,1964303.69,19448.55,12659.36,10063,99.63,39348.0,4,0.75,0.0628891656288916,19448.551386138613,2,0.6509153638703143,0.09954664524340717,-1.003574903868801,4.182825107063698
C10846,30,High,Medium,Advanced,2021-08-09,Germany,1500,37998,2025-09-16 18:10:22.713628,110,2048362.55,18621.48,13397.05,10566,96.05,46604.0,3,1.0,0.0733333333333333,18621.47772727273,2,0.7194406674442633,0.9954664524340717,-1.4973309002415411,4.617181774268451
C10847,28,Medium,High,Intermediate,2021-07-29,Japan,1511,22837,2025-09-16 18:10:22.714688,109,2416892.28,22173.32,15807.5,11276,103.45,48661.0,6,0.83,0.072137657180675,22173.32366972477,2,0.7129063216514261,0.8959198071906646,0.6230969935964097,6.476041434589235
C10848,24,Low,High,Intermediate,2024-02-13,Canada,582,25218,2025-09-16 18:10:22.714688,97,2016596.63,20789.66,14744.04,9957,102.65,38228.0,6,0.67,0.1666666666666666,20789.65597938144,2,0.7092006314677586,-0.2986399357302215,-0.2029400068281079,4.607994709994447
C10849,25,Low,Low,Intermediate,2024-02-22,Canada,573,41748,2025-09-16 18:10:22.715695,131,2888456.39,22049.29,16768.38,13753,104.98,45778.0,2,0.5,0.2286212914485166,22049.28541984733,2,0.76049523590102,3.0859460025456222,0.549051802463724,8.472605600442243
C10850,57,Low,High,Intermediate,2025-04-06,Australia,164,27749,2025-09-16 18:10:22.715695,86,1855702.03,21577.93,17929.72,8518,99.05,27749.0,1,1.0,0.524390243902439,21577.93058139535,1,0.8309286386599641,-1.3936530334077004,0.2676526144261272,4.144105023813312
C10851,58,Medium,Very High,Intermediate,2022-06-28,Canada,1177,12209,2025-09-16 18:10:22.716699,111,2186390.97,19697.22,13820.11,10975,98.87,43861.0,8,0.62,0.0943075615972812,19697.215945945947,0,0.7016274377805599,1.095013097677479,-0.855120355138935,5.285244570688216
C10852,60,Low,Medium,Beginner,2023-12-08,UK,649,42794,2025-09-16 18:10:22.716699,130,2816163.63,21662.8,18090.35,12754,98.11,55837.0,6,0.67,0.2003081664098613,21662.797153846157,0,0.8350882619052015,2.9863993573022154,0.3183195125268369,8.236656061850422
C10853,52,Medium,Medium,Advanced,2025-02-04,USA,225,13840,2025-09-16 18:10:22.717696,84,1917568.09,22828.19,19930.86,8767,104.37,13840.0,1,1.0,0.3733333333333333,22828.191547619048,0,0.8730810458472618,-1.5927463238945148,1.0140505880256794,4.688061978360116
C10854,32,Low,Medium,Beginner,2023-08-25,Germany,754,23293,2025-09-16 18:10:22.717696,101,2226378.56,22043.35,17501.09,10372,102.69,26387.0,3,0.33,0.1339522546419098,22043.35207920792,2,0.7939396688797302,0.09954664524340717,0.5455056568914566,5.744316562004711
C10855,43,Low,Low,Beginner,2020-07-28,USA,1877,13157,2025-09-16 18:10:22.718693,103,2101881.53,20406.62,14210.48,10332,100.31,18098.0,2,1.0,0.054874800213106,20406.6167961165,0,0.696366179210472,0.2986399357302215,-0.43161266676090065,4.9363054044080386
C10856,18,Low,Very High,Advanced,2025-10-06,Germany,-19,16199,2025-09-16 18:10:22.718693,106,1985689.8,18732.92,15133.98,9624,90.79,16199.0,1,1.0,106.0,18732.922641509434,3,0.8078815262116105,0.597279871460443,-1.4308018661382882,4.392738958781845
C10857,67,Medium,Low,Advanced,2024-10-14,Australia,338,18827,2025-09-16 18:10:22.719690,100,2001497.56,20014.98,14137.5,10111,101.11,25235.0,3,0.33,0.2958579881656805,20014.9756,1,0.7063459468857826,0.0,-0.6654194768488252,4.454167601744253
C10858,47,Low,Very High,Beginner,2021-10-01,Australia,1447,36994,2025-09-16 18:10:22.719690,110,2376408.73,21603.72,15760.42,11838,107.62,58959.0,9,0.67,0.0760193503800967,21603.715727272727,2,0.7295234339271199,0.9954664524340717,0.2830490949494848,6.2694388886478
C10859,62,Medium,High,Intermediate,2024-08-03,Australia,410,48899,2025-09-16 18:10:22.720688,83,1654707.44,19936.23,14565.04,8522,102.67,48899.0,1,1.0,0.2024390243902439,19936.23421686747,1,0.730581458981964,-1.692292969137922,-0.7124327704205341,2.8714829963879414
C10860,21,High,High,Intermediate,2021-09-17,Australia,1461,19647,2025-09-16 18:10:22.721685,91,2251659.91,24743.52,17197.45,10232,112.44,29266.0,4,0.25,0.0622861054072553,24743.515494505496,2,0.6950284357278188,-0.8959198071906646,2.1574914969361725,6.221970593114336
C10861,47,High,High,Advanced,2025-08-21,Canada,27,46691,2025-09-16 18:10:22.721685,95,2029240.78,21360.43,15977.61,9514,100.15,46691.0,1,1.0,3.5185185185185186,21360.429263157894,1,0.748000391377889,-0.49773322621703586,0.1378063750375978,4.774518423156502
C10862,58,Low,High,Intermediate,2021-01-17,USA,1704,35314,2025-09-16 18:10:22.722683,108,2338636.57,21654.04,13746.4,11516,106.63,45897.0,3,1.0,0.0633802816901408,21654.04231481481,1,0.6348191838566845,0.7963731619472574,0.31308984329905154,6.026041457704527
C10863,55,Medium,Medium,Beginner,2025-07-18,Canada,61,27129,2025-09-16 18:10:22.722683,100,2008734.13,20087.34,14428.5,10287,102.87,27129.0,1,1.0,1.639344262295082,20087.3413,1,0.7182882352765473,0.0,-0.6222209762412203,4.505052078576305
C10864,48,Low,Medium,Intermediate,2025-12-07,Canada,-81,40379,2025-09-16 18:10:22.723680,100,2079898.04,20798.98,16204.86,9368,93.68,40379.0,1,1.0,100.0,20798.9804,3,0.7791180144410929,0.0,-0.1973760208460341,4.953237627378452
C10865,39,High,High,Beginner,2022-07-07,Australia,1168,12658,2025-09-16 18:10:22.723680,85,1597980.38,18799.77,15006.84,7690,90.47,31935.0,5,0.8,0.0727739726027397,18799.76917647059,1,0.7982459359875147,-1.4931996786511077,-1.3908928035951917,2.4915599887495596
C10866,37,Medium,Medium,Advanced,2021-05-09,Japan,1592,42733,2025-09-16 18:10:22.724678,87,1682785.45,19342.36,15357.9,8380,96.32,101108.0,17,0.35,0.0546482412060301,19342.361494252877,1,0.7940034204719589,-1.2941063881642934,-1.0669697184006068,2.970289744855582
C10867,51,High,Medium,Intermediate,2022-04-18,Germany,1248,24755,2025-09-16 18:10:22.724678,105,2239782.21,21331.26,16659.78,10872,103.54,60773.0,9,0.56,0.0841346153846153,21331.259142857143,0,0.7810030912379297,0.49773322621703586,0.12039205410443159,5.707530029933504
C10868,45,Medium,Medium,Intermediate,2021-08-28,Germany,1481,16329,2025-09-16 18:10:22.725676,94,1974499.83,21005.32,14841.34,9614,102.28,31766.0,4,0.75,0.063470627954085,21005.31734042553,0,0.7065514831480787,-0.597279871460443,-0.07419223677509533,4.448771843326614
C10869,67,High,Very High,Advanced,2023-03-31,UK,901,42515,2025-09-16 18:10:22.725676,99,2096665.52,21178.44,16881.53,10358,104.63,50825.0,3,1.0,0.1098779134295227,21178.4395959596,1,0.7971092299527255,-0.09954664524340717,0.029159399836132617,5.087026626858393
C10870,44,Low,Medium,Advanced,2020-08-14,Canada,1860,15597,2025-09-16 18:10:22.726673,113,1994329.58,17648.93,13190.44,10049,88.93,80655.0,15,0.6,0.060752688172043,17648.934336283186,1,0.7473790195779574,1.2941063881642934,-2.077937613424595,4.382761778515098
C10871,70,Low,Low,Advanced,2025-07-21,USA,58,42326,2025-09-16 18:10:22.727784,113,2131529.12,18863.09,14385.11,10497,92.89,42326.0,1,1.0,1.9482758620689653,18863.08955752213,1,0.7626062325949778,1.2941063881642934,-1.3530911305925175,5.065709257405146
C10872,46,High,Very High,Beginner,2022-10-24,Canada,1059,22187,2025-09-16 18:10:22.728231,110,2264540.1,20586.73,15099.89,11254,102.31,49479.0,7,0.71,0.1038715769593956,20586.728181818184,0,0.7334768562078582,0.9954664524340717,-0.32408804066311625,5.712814867772548
C10873,46,Low,High,Advanced,2023-10-17,Germany,701,46446,2025-09-16 18:10:22.729268,86,1826593.25,21239.46,15346.45,9304,108.19,52177.0,2,1.0,0.122681883024251,21239.45639534884,1,0.722544264308038,-1.3936530334077004,0.06558798616941133,3.8576195496711088
C10874,32,Medium,Low,Beginner,2020-04-10,Australia,1986,6587,2025-09-16 18:10:22.729268,81,1961852.06,24220.4,15572.5,9585,118.33,49038.0,14,0.71,0.0407854984894259,24220.39580246914,0,0.64294974484319,-1.8913862596247364,1.845191888895127,4.967092126507728
C10875,38,High,High,Advanced,2020-11-02,UK,1780,44467,2025-09-16 18:10:22.730264,92,1874940.91,20379.79,17313.25,9228,100.3,55643.0,3,1.0,0.0516853932584269,20379.7925,2,0.8495303435413221,-0.7963731619472574,-0.44763002125650525,4.052376722623071
C10876,61,Low,Low,Intermediate,2024-07-14,Japan,430,48871,2025-09-16 18:10:22.730264,103,2071377.44,20110.46,14514.59,9965,96.75,48871.0,1,1.0,0.2395348837209302,20110.460582524272,1,0.7217433116895388,0.2986399357302215,-0.6084184702427712,4.796565497864837
C10877,45,Medium,High,Advanced,2020-02-06,Germany,2050,26909,2025-09-16 18:10:22.731262,112,2307824.78,20605.58,15874.57,11335,101.21,107650.0,21,0.57,0.0546341463414634,20605.57839285714,2,0.770401512599985,1.194559742920886,-0.31283469991610907,5.940999308637299
C10878,38,Medium,Very High,Intermediate,2022-05-05,Germany,1231,18896,2025-09-16 18:10:22.731262,114,2628425.58,23056.36,16033.04,11810,103.6,39268.0,7,0.43,0.0926076360682372,23056.364736842104,0,0.6953847007940542,1.3936530334077004,1.150266755571799,7.405663131672987
C10879,68,High,Very High,Intermediate,2022-12-23,USA,999,34850,2025-09-16 18:10:22.732259,86,1791709.17,20833.83,16871.62,8535,99.24,41039.0,3,0.33,0.086086086086086,20833.827558139536,1,0.8098184539280583,-1.3936530334077004,-0.17657077283366382,3.7146905052091688
C10880,18,Low,Very High,Beginner,2020-09-03,Canada,1840,5836,2025-09-16 18:10:22.733256,82,1793755.07,21875.06,14331.04,8566,104.46,53896.96,15,0.47,0.0445652173913043,21875.06182926829,2,0.655131460210852,-1.791839614381329,0.4450375022859611,3.778119580763932
C10881,35,Medium,Medium,Advanced,2021-10-12,UK,1436,12576,2025-09-16 18:10:22.733256,103,2207792.17,21434.88,15888.18,10438,101.34,26874.0,7,0.43,0.0717270194986072,21434.8754368932,0,0.7412301818344679,0.2986399357302215,0.18225259353174084,5.544187419271255
C10882,54,Medium,High,Beginner,2023-02-08,Japan,952,49625,2025-09-16 18:10:22.734253,84,1841222.2,21919.31,17644.65,7905,94.11,59217.0,4,0.5,0.088235294117647,21919.311904761904,1,0.8049819998895951,-1.5927463238945148,0.4714544958167309,4.1245063388061585
C10883,42,Medium,Very High,Advanced,2020-01-21,UK,2066,48799,2025-09-16 18:10:22.734253,86,1810922.8,21057.24,17465.82,8342,97.0,76618.0,8,0.75,0.0416263310745401,21057.24186046512,1,0.8294448845147796,-1.3936530334077004,-0.043196297698991,3.855881285825193
C10884,32,Low,Low,Intermediate,2021-06-28,Germany,1542,44074,2025-09-16 18:10:22.735251,94,1870144.32,19895.15,15803.06,9116,96.98,53283.0,4,0.5,0.0609597924773022,19895.15234042553,2,0.7943172079627446,-0.597279871460443,-0.7369572923243527,3.918156655283605
C10885,62,High,Very High,Intermediate,2024-01-03,UK,623,40620,2025-09-16 18:10:22.735251,107,2494545.82,23313.51,15650.21,11754,109.85,42355.0,2,0.5,0.1717495987158908,23313.512336448595,0,0.6712935975749683,0.6968265167038502,1.303783815152305,6.882060165670969
C10886,67,Low,Very High,Beginner,2025-07-16,UK,63,10276,2025-09-16 18:10:22.736248,105,2224657.03,21187.21,15583.29,11138,106.08,10276.0,1,1.0,1.6666666666666667,21187.209809523807,0,0.7355045803576781,0.49773322621703586,0.03439503900596002,5.586184630879082
C10887,43,Medium,Very High,Intermediate,2020-09-11,Japan,1832,13623,2025-09-16 18:10:22.737246,86,1964245.86,22840.07,16962.09,9548,111.02,64560.0,17,0.47,0.046943231441048,22840.068139534884,0,0.7426461477569902,-1.3936530334077004,1.021142879170212,4.757965473969726
C10888,69,High,Low,Advanced,2020-06-15,Canada,1920,21044,2025-09-16 18:10:22.737246,93,1990702.22,21405.4,15513.69,9498,102.13,21504.0,2,0.5,0.0484375,21405.400215053764,1,0.724755902716137,-0.6968265167038502,0.16465320439530962,4.594117400860599
C10889,28,High,High,Advanced,2024-10-11,Canada,341,22018,2025-09-16 18:10:22.738243,97,2449207.07,25249.56,16362.91,10628,109.57,31102.0,2,1.0,0.2844574780058651,25249.55742268041,0,0.6480473323099492,-0.2986399357302215,2.4595944439714437,7.008575502299849
C10890,18,High,Very High,Beginner,2022-06-15,Germany,1190,31312,2025-09-16 18:10:22.738243,110,2299190.22,20901.73,15001.71,11183,101.66,57094.0,9,0.56,0.0924369747899159,20901.72927272728,2,0.7177257576286747,0.9954664524340717,-0.13603486637628054,5.871816962931537
C10891,68,Medium,Low,Intermediate,2022-11-19,USA,1033,5109,2025-09-16 18:10:22.739240,104,2201855.44,21171.69,15020.81,10776,103.62,14163.0,2,1.0,0.100677637947725,21171.686923076923,0,0.7094761920281282,0.3981865809736287,0.025129688958557567,5.461752563420669
C10892,32,High,Low,Beginner,2022-06-30,UK,1175,49150,2025-09-16 18:10:22.739240,121,2695137.25,22273.86,15322.11,13087,108.16,49150.0,1,1.0,0.1029787234042553,22273.861570247933,2,0.6878964849379497,2.0904795501115507,0.6831187908751355,7.610702617279911
C10893,26,High,Low,Intermediate,2025-01-27,USA,233,19407,2025-09-16 18:10:22.740238,99,2114231.57,21355.87,16558.62,10913,110.23,42410.0,4,0.75,0.4248927038626609,21355.87444444444,2,0.7753662107888838,-0.09954664524340717,0.13508408146696854,5.1647103149465705
C10894,54,High,Low,Beginner,2023-09-30,Australia,718,12538,2025-09-16 18:10:22.740238,101,2111720.31,20908.12,15294.55,10174,100.73,15865.0,2,1.0,0.1406685236768802,20908.12188118812,0,0.7315124458822697,0.09954664524340717,-0.1322200734121765,5.061295943537717
C10895,34,High,High,Beginner,2020-06-25,Australia,1910,20008,2025-09-16 18:10:22.741236,102,2101740.93,20605.3,14801.06,10051,98.54,51013.0,10,0.3,0.0534031413612565,20605.30323529412,2,0.7183132495037684,0.19909329048681434,-0.3130018582932544,4.974150984779378
C10896,21,High,Low,Advanced,2024-09-30,USA,352,48121,2025-09-16 18:10:22.742232,112,2463197.79,21992.84,16845.54,11543,103.06,54489.0,2,1.0,0.3181818181818182,21992.837410714284,2,0.7659556473834211,1.194559742920886,0.5153514796431145,6.701155187836556
C10897,42,High,High,Advanced,2021-12-16,Canada,1371,36799,2025-09-16 18:10:22.742232,97,1971559.71,20325.36,15698.09,9228,95.13,36799.0,1,1.0,0.0707512764405543,20325.357835051545,1,0.7723400717133669,-0.2986399357302215,-0.4801244157848624,4.41047185170307
C10898,51,Low,High,Beginner,2020-03-28,Japan,1999,36430,2025-09-16 18:10:22.742232,84,1866096.06,22215.43,18034.44,8135,96.85,36430.0,1,1.0,0.0420210105052526,22215.429285714286,1,0.8117979260360929,-1.5927463238945148,0.6482364195304375,4.293932288404058
C10899,36,Low,Very High,Advanced,2025-12-14,Canada,-88,22173,2025-09-16 18:10:22.743230,112,2308292.63,20609.76,16609.21,10922,97.52,22173.0,1,1.0,112.0,20609.755625,3,0.8058905101272407,1.194559742920886,-0.3103392641430349,5.97605172720727
C10900,51,High,Low,Intermediate,2025-12-21,UK,-95,12500,2025-09-16 18:10:22.744248,81,1698994.93,20975.25,16862.17,7853,96.95,12500.0,1,1.0,81.0,20975.24604938272,3,0.8039079391187232,-1.8913862596247364,-0.0921438524919369,3.327832990341817
C10901,46,Low,High,Advanced,2021-07-30,Australia,1510,10281,2025-09-16 18:10:22.744754,79,1572593.36,19906.25,14592.05,8048,101.87,35934.0,9,0.56,0.0523178807947019,19906.245063291142,1,0.7330386185243327,-2.0904795501115507,-0.7303306566590079,2.489783540566826
C10902,26,Medium,Medium,Beginner,2025-10-17,Australia,-30,18698,2025-09-16 18:10:22.745795,96,2229201.59,23220.85,15685.43,10763,112.11,18698.0,1,1.0,96.0,23220.849895833333,3,0.6754890540182639,-0.3981865809736287,1.248466332201771,5.824395100800338
C10903,41,Medium,Medium,Intermediate,2024-10-29,UK,323,42806,2025-09-16 18:10:22.745795,107,2333160.39,21805.24,16561.95,10941,102.25,62147.0,5,0.6,0.3312693498452012,21805.23728971963,2,0.759539908755877,0.6968265167038502,0.40335536695673313,6.132570289210348
C10904,26,High,High,Intermediate,2024-11-09,USA,312,10761,2025-09-16 18:10:22.746792,86,2034287.17,23654.5,16229.07,9861,114.66,10761.0,1,1.0,0.2756410256410256,23654.501976744185,0,0.6860880593544568,-1.3936530334077004,1.5073528688033155,5.15445258652556
C10905,52,Medium,Low,Beginner,2025-05-13,Canada,127,7900,2025-09-16 18:10:22.746792,99,1994276.09,20144.2,16004.62,9391,94.86,7900.0,1,1.0,0.7795275590551181,20144.20292929293,0,0.7945026359944798,-0.09954664524340717,-0.5882758857969359,4.5148457199457415
C10906,23,Low,Medium,Beginner,2023-01-24,UK,967,42553,2025-09-16 18:10:22.747789,103,2130986.29,20689.19,16850.82,10205,99.08,59094.0,4,0.75,0.1065149948293691,20689.1872815534,2,0.8144746121041955,0.2986399357302215,-0.26292001451254793,5.2009683415443
C10907,53,Low,Medium,Beginner,2020-06-19,USA,1916,41370,2025-09-16 18:10:22.747789,84,1807382.14,21516.45,16772.86,8628,102.71,61685.0,8,0.38,0.0438413361169102,21516.454047619045,1,0.7795365871228758,-1.5927463238945148,0.23094941075896983,3.879084534170345
